courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
CA930,3,1,0,0,1,0,0,0
CA936,8,1,0,0,1,0,1,0
CA937,16,0,0,0,0,0,0,1
CA942,16,0,0,0,0,1,0,0
CA952,8,0,1,0,0,1,0,0
CA960,5,0,0,0,0,1,0,0
CA988,5,0,0,0,1,0,0,0
CA998,22,0,0,1,0,0,0,0
CH053,11,0,0,0,0,0,0,0
CH058,30,0,0,1,0,0,0,0
CH074,130,0,0,0,0,0,0,0
CH098,119,1,0,0,0,0,0,0
CH110,106,0,0,0,1,0,1,0
CH126,132,0,0,0,0,0,0,0
CH138,107,0,0,1,0,1,0,1
CH152,123,1,1,0,1,0,0,0
CH191,84,0,0,1,0,0,0,0
CH214,95,0,0,0,0,0,0,0
CH216,60,0,0,1,0,1,0,1
CH218,56,0,0,0,0,0,0,0
CH219,87,0,0,0,1,0,1,0
CH237,92,0,0,0,0,1,0,0
CH238,92,0,1,0,1,1,0,0
CH247,73,0,0,0,0,0,1,0
CH255,98,0,0,0,1,0,1,0
CH268,36,0,0,1,0,0,1,1
CH269,94,1,1,0,1,0,0,0
CH279,61,0,0,0,0,0,0,0
CH295,79,0,0,0,1,1,0,0
CH311,91,0,0,0,0,0,0,0
CH340,27,0,0,0,0,0,0,1
CH362,57,0,0,0,1,0,0,0
CH366,110,0,1,0,0,0,1,0
CH386,100,0,0,0,1,0,0,0
CH392,64,0,0,0,0,0,1,0
CH395,91,0,0,0,0,0,0,0
CH403,26,0,0,0,0,0,0,0
CH404,32,0,0,0,0,0,0,1
CH421,51,0,0,0,0,0,0,1
CH424,18,1,0,0,0,1,0,0
CH435,24,0,0,0,0,0,0,1
CH442,70,0,0,1,0,0,1,0
CH454,29,0,0,0,0,0,0,0
CH456,58,1,0,1,0,0,0,0
CH463,107,1,0,0,0,0,0,0
CH486,65,0,0,0,0,0,0,0
CH490,8,0,0,0,0,1,0,0
CH500,65,1,1,1,1,0,0,0
CH503,67,0,1,0,1,0,0,0
CH511,33,0,0,1,0,0,0,0
CH528,70,0,0,1,0,1,0,0
CH549,67,0,0,0,1,0,0,0
CH570,74,1,0,0,0,0,0,0
CH571,92,1,0,0,0,0,0,0
CH572,22,0,0,0,0,0,0,0
CH593,28,0,0,1,0,1,0,1
CH600,23,0,0,1,0,0,0,0
CH609,10,0,0,0,0,0,1,0
CH634,17,1,0,0,1,1,0,1
CH640,7,1,0,0,1,1,1,0
CH661,14,0,0,0,0,1,1,0
CH707,4,0,0,1,0,0,0,0
CH712,269,0,0,0,1,0,0,1
CH724,46,0,0,0,0,0,0,0
CH725,63,1,0,0,0,0,0,0
CH761,216,0,0,0,0,0,0,0
CH762,52,0,0,0,1,0,0,0
CH781,27,0,0,0,0,0,0,0
CH802,55,0,0,0,1,0,1,0
CH804,24,0,0,0,1,0,0,0
CH827,234,0,1,1,0,0,0,1
CH840,136,0,1,0,0,1,0,0
CH846,56,0,0,0,0,0,0,0
CH850,73,0,0,0,0,0,0,1
CH865,41,0,0,0,0,0,1,0
CH876,25,0,0,0,0,0,0,0
CH887,35,0,1,0,0,0,0,0
CH888,73,0,0,0,1,0,0,1
CH928,84,0,0,0,0,0,1,0
CH935,46,0,0,0,0,0,0,0
CH936,28,1,0,0,0,0,0,1
CH937,43,0,0,1,0,0,0,0
CH965,21,0,0,0,0,1,0,1
CH982,269,0,0,0,0,1,0,1
CH998,118,0,1,0,0,0,0,0
EN016,103,0,1,0,0,0,0,0
EN062,131,0,0,0,0,0,0,0
EN107,104,1,0,0,0,1,1,0
EN112,114,0,0,1,0,0,0,0
EN114,35,1,0,0,1,0,0,0
EN126,17,0,0,0,0,1,0,1
EN155,18,0,0,0,0,0,0,0
EN164,40,0,0,0,0,1,1,0
EN178,35,0,0,0,0,0,0,1
EN190,15,0,0,0,0,0,0,1
EN194,22,0,0,0,0,0,0,0
EN196,126,0,1,1,0,1,0,1
EN203,130,0,0,0,0,1,0,0
EN227,125,0,0,0,0,0,0,1
EN242,67,0,1,0,0,0,0,0
EN265,130,0,0,0,0,0,1,0
EN271,85,1,1,0,1,1,0,0
EN284,36,1,0,0,0,0,0,0
EN291,51,1,0,0,0,0,1,0
EN307,12,0,0,1,0,0,0,0
EN325,24,0,0,0,0,0,0,0
EN331,77,1,0,0,0,0,0,1
EN352,24,0,0,1,0,0,0,0
EN400,23,1,0,0,0,0,0,0
EN403,12,1,0,0,0,1,0,0
EN416,30,1,1,0,0,0,1,0
EN440,43,0,1,0,0,0,0,1
EN470,33,0,0,0,0,1,0,1
EN480,146,1,0,1,0,0,0,0
EN499,71,0,0,0,0,0,0,0
EN512,18,0,0,0,1,0,0,0
EN535,41,0,1,0,0,1,0,0
EN539,19,1,0,0,0,0,1,1
EN542,14,0,0,0,0,1,0,0
EN546,12,0,0,0,1,0,0,0
EN570,11,0,0,1,0,0,0,0
EN579,15,0,0,0,0,0,0,0
EN592,22,1,1,0,0,1,0,1
EN609,232,0,0,0,0,0,0,0
EN616,88,0,0,0,0,1,0,0
EN624,402,1,0,0,0,0,0,0
EN625,81,0,1,0,1,0,0,0
EN638,163,0,1,0,0,0,0,0
EN650,99,0,0,0,0,1,0,0
EN660,33,0,0,0,1,0,1,0
EN668,297,0,0,0,0,0,0,0
EN679,86,1,0,1,0,0,0,0
EN689,28,1,1,0,0,1,0,0
EN707,113,1,0,0,0,0,0,0
EN723,101,1,0,0,0,0,0,0
EN728,70,0,0,1,1,0,0,0
EN740,27,0,0,1,0,0,0,0
EN749,110,0,0,0,0,0,1,0
EN750,119,0,0,1,0,1,0,0
EN757,154,0,0,0,1,1,0,0
EN780,30,0,0,0,1,0,0,0
EN789,173,1,0,0,1,0,1,0
EN791,103,0,0,0,0,0,0,0
EN800,148,0,0,0,0,0,0,0
EN804,77,0,0,1,0,0,0,0
EN810,35,0,0,0,0,0,0,0
EN825,30,0,0,0,0,0,0,1
EN827,97,0,0,0,0,0,1,0
EN836,37,0,0,0,0,0,0,0
EN848,38,0,0,0,0,0,1,0
EN858,50,0,1,0,0,0,0,0
EN867,55,0,0,0,0,0,0,0
EN875,34,0,0,1,0,0,0,0
EN882,56,1,0,0,0,0,0,1
EN889,65,0,0,0,0,0,1,0
EN902,11,0,0,0,0,0,1,1
EN922,33,0,0,0,0,0,1,0
EN937,38,0,0,0,0,0,0,0
EN944,38,0,0,0,0,0,0,0
EN963,1385,0,0,1,1,1,0,0
EN964,388,0,0,0,0,0,1,0
EN981,153,0,0,1,0,0,0,0
GO013,336,0,0,1,0,0,0,0
GO043,78,0,0,0,0,0,0,1
GO068,75,0,0,1,0,0,0,1
GO073,104,0,0,0,0,0,1,0
GO080,100,1,0,1,1,0,0,0
GO085,85,0,0,0,0,0,0,0
GO095,154,0,1,1,1,0,0,0
GO123,54,0,0,1,0,0,0,0
GO136,58,0,0,1,0,1,0,0
GO139,46,0,0,0,1,0,0,0
GO184,75,0,0,0,0,0,1,0
GO188,349,0,0,0,0,0,1,1
GO198,69,1,0,0,0,1,0,0
GO202,78,1,1,0,0,0,0,1
GO216,48,0,0,0,0,0,1,0
GO217,55,0,1,0,0,0,0,0
GO226,81,0,0,1,0,0,0,0
GO228,87,0,0,0,0,0,0,0
GO236,92,0,0,1,0,0,0,0
GO256,30,0,1,0,0,0,0,0
GO274,36,0,0,1,0,0,1,0
GO276,61,0,1,1,0,0,0,0
GO284,36,0,0,0,0,0,0,0
GO287,77,1,0,0,0,0,0,0
GO303,64,0,1,0,1,0,0,0
GO308,52,0,0,0,0,0,0,0
GO319,35,0,0,0,0,1,0,0
GO345,10,0,0,0,0,0,0,0
GO349,40,0,1,0,0,0,0,1
GO352,23,0,1,0,0,0,1,0
GO353,10,0,0,0,0,1,1,0
GO394,22,0,0,0,0,0,0,0
GO403,466,0,1,0,0,0,0,0
GO415,54,0,0,1,1,0,0,0
GO430,359,0,0,0,1,0,0,0
GO442,106,1,1,1,1,0,0,0
GO448,114,0,0,0,0,0,0,0
GO454,164,0,0,0,0,0,0,0
GO464,101,0,0,0,0,1,1,0
GO469,40,0,1,0,0,0,1,0
GO471,35,0,1,0,0,0,1,1
GO473,64,0,1,0,0,0,0,0
GO483,37,0,0,0,0,0,0,0
GO490,15,0,1,0,0,0,0,0
GO497,25,0,1,0,0,0,0,0
GO513,36,0,0,0,0,0,0,1
GO515,38,0,1,0,0,1,0,0
GO558,20,0,0,0,1,1,0,1
GO560,193,0,0,0,0,0,1,1
GO584,168,0,0,0,0,0,0,0
GO590,159,1,0,1,0,1,0,0
GO599,165,0,0,0,0,0,0,0
GO607,149,0,0,0,0,1,0,1
GO614,163,0,0,1,0,0,0,0
GO618,180,0,0,0,0,0,0,0
GO631,113,0,0,0,0,0,0,0
GO633,98,0,0,0,0,0,0,0
GO652,75,1,0,0,0,0,0,0
GO671,186,0,0,0,0,0,0,0
GO694,105,0,0,0,0,0,0,1
GO739,88,0,0,0,0,0,1,1
GO748,17,0,1,0,1,0,0,1
GO762,134,0,0,1,0,1,0,0
GO763,106,1,0,1,0,0,0,0
GO786,106,0,0,0,0,1,1,0
GO817,70,1,1,0,0,0,1,0
GO830,97,1,0,0,0,0,0,0
GO837,91,0,1,0,0,1,0,0
GO839,91,0,0,0,1,0,1,0
GO853,89,0,1,0,0,0,0,1
GO876,107,0,0,1,0,0,0,0
GO892,107,0,1,0,0,0,0,0
GO904,82,0,0,0,0,0,1,0
GO941,76,0,0,0,0,1,1,0
HI013,62,0,0,0,0,0,0,0
HI026,55,1,0,1,0,0,0,1
HI039,32,0,0,0,0,0,0,1
HI055,51,1,1,0,0,0,0,1
HI061,39,0,1,0,1,0,1,1
HI089,56,0,0,0,0,0,0,0
HI098,36,0,0,0,1,0,0,0
HI101,45,0,0,0,0,0,0,0
HI113,35,1,0,0,1,0,0,0
HI155,68,0,0,0,0,0,0,0
HI199,49,1,0,0,1,0,0,0
HI201,33,0,0,0,1,0,0,0
HI210,72,0,0,0,0,1,0,0
HI212,95,0,0,0,1,0,0,0
HI218,89,1,0,0,0,0,0,0
HI246,89,1,0,1,0,0,0,0
HI259,407,0,0,1,0,0,1,0
HI290,430,0,1,1,0,0,1,0
HI294,434,0,0,0,0,0,1,0
HI295,439,0,0,0,0,0,0,0
HI331,419,1,0,0,0,0,1,0
HI342,425,1,0,0,0,0,0,0
HI384,414,0,1,1,1,0,0,0
HI397,82,0,0,0,0,0,0,0
HI404,70,0,0,0,0,0,0,0
HI413,67,0,0,0,0,1,0,0
HI420,71,1,1,0,0,1,0,0
HI456,80,0,1,0,0,1,0,0
HI460,77,1,0,0,0,1,0,0
HI489,56,0,0,0,0,1,0,0
HI492,101,1,0,0,1,0,0,0
HI507,93,0,1,0,0,0,0,0
HI509,123,0,0,0,0,0,1,0
HI512,101,1,1,1,0,0,1,0
HI538,95,0,0,1,0,0,0,0
HI543,94,0,0,0,0,0,0,0
HI545,98,1,0,0,0,0,0,0
HI553,109,1,0,0,0,0,1,0
HI560,206,0,0,0,0,1,0,0
HI567,215,0,0,0,1,0,0,0
HI575,97,0,0,1,1,0,0,0
HI587,331,0,0,0,0,0,0,0
HI588,130,0,0,1,0,0,0,1
HI598,116,0,0,0,0,1,1,0
HI626,104,0,1,0,0,0,0,0
HI642,185,0,1,0,0,0,0,0
HI649,86,0,1,1,0,0,1,0
HI652,20,0,1,0,0,0,1,0
HI670,49,0,0,0,0,0,0,0
HI687,21,0,0,0,0,0,0,0
HI701,33,0,0,0,1,0,0,1
HI706,38,0,0,0,1,0,1,0
HI725,103,1,0,0,0,0,0,0
HI734,111,0,1,0,0,1,1,1
HI749,53,0,0,0,1,0,0,0
HI751,91,0,0,0,0,1,0,1
HI757,103,0,0,0,0,0,0,0
HI760,62,0,0,0,0,0,0,1
HI769,107,0,0,0,0,0,0,0
HI775,25,0,0,0,0,0,0,0
HI805,93,0,1,0,1,0,0,1
HI807,100,0,0,1,1,0,1,0
HI808,96,1,0,0,0,0,0,0
HI831,53,0,1,0,0,1,0,0
HI835,42,0,1,0,1,0,0,0
HI836,31,0,1,0,0,0,0,0
HI846,10,1,1,0,1,0,0,0
HI861,322,0,0,0,0,0,0,0
HI864,279,0,0,0,0,0,1,0
HI874,396,1,0,0,0,0,0,0
HI912,412,1,0,0,0,0,0,0
HI953,415,1,0,0,0,0,0,0
HI957,54,0,0,0,0,0,0,0
HI974,58,0,0,0,0,0,0,0
HI976,71,0,0,0,0,1,1,0
HI990,56,0,0,0,0,1,1,0
MA008,52,0,0,1,1,0,0,0
MA051,40,0,0,0,1,0,0,0
MA072,63,1,0,0,0,0,0,1
MA073,69,0,1,0,1,0,0,0
MA081,77,0,0,0,0,0,0,0
MA086,72,0,0,0,0,0,0,0
MA105,76,0,0,0,1,0,0,0
MA111,46,0,1,0,0,0,0,1
MA117,75,0,0,0,0,0,0,0
MA149,44,0,0,0,1,1,0,0
MA191,49,0,0,0,0,0,0,1
MA195,51,0,0,0,1,0,0,0
MA202,58,0,1,1,1,1,1,0
MA258,63,1,0,0,0,1,0,0
MA264,57,0,0,0,1,0,0,0
MA298,51,0,1,1,0,0,0,1
MA331,56,1,1,0,0,0,1,1
MA340,30,0,0,0,0,1,0,0
MA345,45,1,1,0,1,1,0,0
MA359,38,0,0,1,0,0,0,1
MA371,57,1,0,0,0,0,0,0
MA376,51,0,0,0,0,0,1,0
MA378,32,1,0,0,0,0,0,1
MA387,54,0,0,1,0,0,1,0
MA407,32,1,1,0,0,1,1,0
MA419,38,0,1,0,0,0,1,0
MA423,63,0,0,0,0,1,0,1
MA428,49,1,1,0,1,1,0,0
MA431,35,0,0,0,0,0,0,0
MA441,16,0,0,1,0,0,0,0
MA442,302,0,0,0,1,0,0,0
MA445,384,0,0,0,0,0,0,0
MA475,449,0,1,0,1,0,0,0
MA486,302,0,1,1,0,0,0,0
MA490,317,1,0,0,1,0,1,0
MA498,209,0,0,0,0,0,0,1
MA505,62,0,0,1,0,0,1,0
MA516,56,1,0,1,0,0,0,1
MA528,105,1,1,1,1,0,1,0
MA536,87,0,0,1,0,0,0,0
MA541,56,0,0,0,0,0,0,0
MA557,65,0,0,0,0,0,1,0
MA571,49,0,0,0,0,0,0,1
MA578,164,0,0,1,0,0,1,0
MA591,160,0,0,0,0,0,0,0
MA602,148,0,0,0,1,0,0,0
MA611,162,0,0,0,0,1,0,0
MA646,72,1,1,0,0,0,0,0
MA649,148,1,0,0,0,0,0,0
MA651,50,0,0,1,0,0,0,0
MA661,61,0,1,1,0,0,0,0
MA674,53,0,0,0,0,0,0,0
MA676,76,1,1,0,0,0,1,0
MA679,61,0,0,0,0,0,1,0
MA683,421,0,0,0,0,0,0,0
MA693,199,1,0,1,1,0,0,0
MA713,48,1,0,0,1,0,0,0
MA746,87,1,0,0,0,0,0,0
MA801,62,0,0,1,1,1,1,0
MA806,63,0,0,0,0,0,1,1
MA813,64,0,0,0,0,0,0,0
MA826,131,1,0,0,0,0,0,0
MA854,81,1,1,0,0,0,0,1
MA882,135,0,1,0,0,0,1,1
MA891,51,0,1,0,0,0,0,0
MA893,99,0,0,0,0,0,0,1
MA919,33,1,0,1,0,0,0,0
MA927,140,1,0,0,0,0,0,0
MA930,666,0,0,0,0,0,0,0
MA933,100,0,0,0,0,1,1,0
MA949,269,0,0,0,0,0,0,0
MA954,94,1,0,0,1,0,0,0
MA959,59,1,0,0,1,0,0,0
MA963,62,1,0,0,0,0,0,1
MA968,33,0,0,1,1,0,0,1
MA971,24,0,0,0,0,0,0,0
MA982,4,0,1,0,0,0,0,1
PY026,31,0,0,1,0,0,0,1
PY028,12,1,0,0,0,0,0,0
PY036,6,1,0,0,1,0,0,0
PY094,8,1,0,0,0,1,1,0
PY096,16,1,0,0,0,0,0,1
PY116,29,0,0,0,0,0,0,0
PY121,15,0,0,0,0,0,0,0
PY132,16,1,0,0,1,0,0,0
PY133,34,1,0,0,0,0,0,0
PY134,89,0,0,0,0,0,0,0
PY150,76,0,1,0,0,0,0,0
PY160,58,0,0,0,0,0,0,0
PY197,84,1,0,0,0,0,0,1
PY200,107,0,1,0,0,0,1,1
PY209,102,0,0,1,0,0,1,0
PY226,53,0,0,0,0,0,0,1
PY235,99,0,0,0,1,0,0,0
PY236,76,0,0,0,1,0,1,0
PY251,14,0,1,0,0,1,1,0
PY273,30,0,0,1,0,1,0,1
PY276,25,0,1,1,0,1,0,1
PY294,6,0,0,0,0,0,0,0
PY295,12,0,0,0,0,0,0,1
PY305,85,1,0,0,0,0,0,0
PY308,28,0,0,1,0,0,0,0
PY315,22,0,0,0,0,0,0,0
PY318,35,1,1,0,0,1,0,0
PY322,18,0,0,0,0,1,0,0
PY329,18,0,1,0,0,0,0,1
PY334,17,0,0,0,0,0,0,0
PY355,241,0,1,0,0,0,0,0
PY366,155,0,0,0,0,1,0,0
PY375,65,0,0,0,0,1,1,0
PY376,238,0,1,0,0,0,0,1
PY389,251,0,0,0,0,0,0,0
PY410,56,0,0,0,0,1,0,0
PY419,389,0,0,0,1,0,0,1
PY426,376,0,0,0,0,0,1,0
PY440,565,0,1,0,0,1,0,0
PY446,79,0,0,0,0,0,0,0
PY505,253,1,0,0,0,0,0,0
PY512,33,0,0,0,0,0,0,0
PY526,91,0,0,0,0,0,1,0
PY537,59,0,0,1,0,1,1,1
PY571,77,0,0,0,1,0,0,1
PY593,30,0,0,1,0,1,0,0
PY603,41,1,0,0,0,0,1,0
PY622,104,1,0,0,1,0,1,1
PY623,60,0,0,0,0,0,0,0
PY638,48,1,0,0,1,0,0,0
PY645,38,0,0,0,0,0,0,0
PY652,22,0,0,0,1,0,1,1
PY681,20,0,0,0,0,0,0,0
PY713,16,1,0,0,0,0,0,0
PY714,20,0,0,0,0,0,0,0
PY747,211,0,0,0,0,0,0,1
PY755,19,0,0,0,0,0,0,0
PY773,53,0,0,0,0,0,0,1
PY776,68,0,0,0,0,0,0,0
PY783,20,0,0,0,0,0,0,0
PY786,18,0,0,0,0,0,0,0
PY808,14,0,1,0,0,0,0,0
PY827,7,0,0,1,1,1,0,1
PY841,7,0,0,1,0,0,1,0
PY845,5,0,0,0,1,0,0,0
PY847,55,0,0,0,0,0,0,0
PY869,4,1,0,0,0,0,0,0
PY875,9,0,1,0,0,0,0,0
PY881,22,0,0,0,0,0,0,0
PY911,5,0,0,0,0,0,0,1
PY915,522,0,0,1,0,1,0,0
PY919,131,0,0,0,0,0,0,0
PY925,104,0,0,0,1,0,0,0
PY929,14,0,0,0,0,0,0,0
PY958,19,0,0,0,0,0,0,0
PY986,63,0,0,0,0,0,0,1
PY987,64,0,0,0,0,0,0,0
PY988,16,0,0,0,0,0,0,0
ST006,10,0,0,0,0,1,1,0
ST011,9,0,0,1,0,0,1,1
ST016,52,0,0,0,0,1,0,0
ST028,23,0,0,0,0,0,0,0
ST030,183,0,0,0,1,0,0,0
ST035,25,0,0,1,1,0,0,0
ST055,5,0,1,0,0,1,0,0
ST069,16,0,0,0,0,0,1,0
ST074,16,1,0,1,0,0,0,0
ST105,14,1,0,1,1,0,1,0
ST134,14,0,0,0,0,0,0,1
ST135,36,0,0,1,0,0,0,0
ST137,33,1,0,0,0,0,0,0
ST156,94,0,1,0,0,0,0,0
ST159,152,0,0,0,0,0,0,0
ST170,52,0,0,0,0,0,0,0
ST171,54,0,0,0,0,0,0,0
ST176,96,0,1,0,0,0,1,0
ST215,90,0,0,0,0,1,0,0
ST217,91,0,1,0,0,0,1,1
ST220,18,0,0,0,0,0,1,0
ST229,15,0,1,0,0,0,0,1
ST249,18,0,0,0,1,0,0,0
ST263,24,0,1,0,0,0,0,0
ST270,6,0,0,0,0,1,1,0
ST273,20,1,1,0,0,0,0,0
ST291,19,0,0,1,0,0,0,0
ST294,15,0,0,0,0,0,0,0
ST298,38,0,0,0,0,0,0,1
ST304,151,0,0,0,1,0,0,1
ST372,71,0,0,0,0,1,0,0
ST395,274,0,0,0,0,0,0,0
ST397,95,0,0,1,0,0,1,0
ST405,121,0,0,0,0,0,0,0
ST409,156,0,1,0,0,0,1,0
ST422,196,0,0,0,0,0,0,1
ST424,42,0,1,0,0,0,1,0
ST432,29,0,0,0,0,0,0,0
ST444,28,0,0,0,0,0,0,0
ST461,86,1,0,0,0,0,0,0
ST471,21,0,0,0,0,1,1,0
ST495,12,0,0,0,0,0,0,0
ST502,31,0,0,1,1,0,1,0
ST503,19,0,0,0,0,0,1,0
ST505,35,0,0,0,0,0,0,0
ST525,19,0,1,0,0,0,0,1
ST526,81,0,1,0,0,0,0,0
ST533,12,0,0,1,0,0,0,0
ST566,6,0,0,0,0,0,1,0
ST574,23,0,0,0,1,0,0,0
ST582,4,0,0,1,0,0,0,0
ST585,244,0,0,0,0,1,1,1
ST619,217,0,0,1,0,0,0,0
ST634,51,0,0,0,1,0,1,0
ST658,188,0,1,0,0,0,0,0
ST670,179,1,0,0,0,0,0,0
ST673,56,0,0,0,0,0,0,1
ST681,59,0,0,1,0,1,0,1
ST691,44,0,0,0,0,1,0,0
ST705,53,0,0,0,0,0,0,0
ST720,71,0,1,0,0,1,0,0
ST721,54,0,0,0,0,1,0,1
ST745,51,0,1,0,0,1,0,0
ST746,49,0,0,1,0,1,0,1
ST769,27,0,0,0,0,0,0,0
ST785,21,1,0,0,1,0,0,0
ST798,129,0,0,0,1,0,0,0
ST808,88,0,1,0,0,0,0,1
ST866,65,0,1,0,1,1,0,1
ST901,4,1,0,0,0,0,0,0
ST918,39,0,0,1,0,0,0,0
ST957,26,0,0,0,0,1,0,0
ST958,38,1,1,0,0,1,1,0
ST959,4,1,0,0,0,1,0,0
ST964,37,1,0,1,0,0,0,0
ST980,9,0,0,0,0,0,0,1
