courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
ST316,18,1,0,0,0,0,0,0
ST388,10,0,0,0,0,0,0,0
ST513,9,1,0,0,0,0,0,0
ST522,36,0,0,0,0,0,0,0
ST533,1,0,1,0,0,0,1,0
ST572,33,0,0,0,1,0,1,0
ST594,76,0,0,0,0,0,0,1
ST608,25,1,0,1,1,0,0,0
ST688,24,0,0,0,0,0,0,0
ST749,15,0,1,0,0,1,0,1
ST774,22,1,0,0,0,1,0,0
ST794,20,1,0,1,0,0,0,0
ST808,32,0,0,0,0,0,0,1
ST989,17,0,0,0,0,0,0,0
