courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
PY315,30,0,0,0,0,1,0,1
PY349,45,0,1,0,0,0,1,0
PY364,48,0,0,1,0,0,0,0
PY365,27,0,1,0,0,0,0,0
PY405,28,0,0,0,0,0,0,0
PY419,43,1,0,0,0,0,0,0
PY444,36,0,0,0,0,0,0,1
PY472,10,0,1,0,0,0,0,0
PY477,35,0,0,0,0,0,0,0
PY499,41,0,1,0,0,0,0,0
PY502,46,0,0,0,0,1,0,0
PY511,25,0,0,0,1,0,0,0
PY517,27,0,0,1,0,0,0,0
PY560,12,0,0,0,0,0,0,0
PY591,252,0,0,0,0,0,0,1
PY594,1023,1,1,1,0,0,0,0
PY607,361,0,0,0,0,1,0,0
PY621,484,0,0,0,0,0,0,1
PY632,333,0,0,0,1,1,0,0
PY664,323,0,0,0,1,0,0,1
PY716,24,0,1,0,0,1,0,0
PY735,17,1,0,0,0,0,0,0
PY789,13,1,0,0,0,0,0,0
PY801,14,1,0,0,0,1,1,0
PY856,8,0,0,0,1,0,0,0
PY877,8,0,0,0,0,0,0,0
PY893,6,0,1,0,1,1,0,0
PY910,9,0,1,0,0,1,0,0
PY923,11,0,0,0,0,0,0,0
PY925,10,0,0,1,0,1,1,0
PY939,5,0,0,0,0,0,0,0
PY993,5,0,0,0,0,0,0,0
PY997,10,0,0,1,1,0,1,0
ST016,10,0,0,0,0,1,0,0
ST020,9,0,0,0,0,1,0,0
ST043,3,0,1,0,1,0,0,0
ST075,391,1,0,0,0,0,0,0
ST134,383,0,0,1,0,0,0,0
ST163,26,0,0,0,0,1,0,0
ST203,3,0,0,0,1,0,0,1
ST212,1,0,0,0,0,0,0,0
ST256,5,0,0,0,0,0,1,1
ST269,2,0,0,1,0,0,0,0
ST285,2,0,1,0,1,0,0,0
ST315,3,1,0,1,0,0,0,0
ST339,2,0,1,0,0,0,0,1
ST341,2,0,0,0,1,0,0,0
ST352,2,0,0,0,0,0,0,0
ST418,4,0,1,0,0,0,0,0
ST421,4,0,0,0,0,0,0,0
ST433,3,0,0,0,1,0,0,0
ST435,4,0,0,0,0,0,1,0
ST438,5,1,0,0,0,0,0,0
ST446,63,0,0,1,0,0,0,1
ST459,15,0,0,0,0,0,0,0
ST481,17,0,0,0,0,0,1,1
ST482,22,0,0,0,0,0,1,1
ST491,25,0,0,0,0,1,0,0
ST508,170,0,0,1,0,1,0,0
ST513,16,0,0,0,0,0,1,0
ST579,17,0,1,0,1,0,0,0
ST586,9,0,1,0,1,0,0,0
ST597,8,0,0,1,0,1,0,0
ST642,6,0,0,0,0,1,0,0
ST653,22,0,0,0,0,0,0,0
ST656,20,1,0,0,1,0,0,0
ST667,3,0,0,1,0,0,0,0
ST674,12,1,0,0,0,0,0,0
ST693,11,0,0,1,0,0,0,0
ST723,11,0,1,0,1,0,0,0
ST724,6,0,0,0,0,1,0,1
ST764,11,0,0,0,0,0,0,1
ST853,7,0,0,0,1,0,1,0
ST857,5,0,0,0,0,1,1,0
ST873,12,1,1,0,0,0,0,1
ST877,35,0,0,1,1,1,1,0
ST888,8,0,0,0,0,0,0,0
ST900,9,0,0,0,0,1,0,0
ST905,10,1,0,1,1,0,0,0
ST910,3,0,0,0,0,0,0,0
ST911,7,0,0,0,0,1,0,0
ST938,6,0,0,0,0,1,0,0
ST958,1,0,0,0,0,0,0,1
ST970,7,1,0,0,0,1,0,0
ST995,86,1,0,0,0,0,0,1
