courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
CH185,22,0,0,0,0,0,1,0
CH217,15,0,0,0,0,0,0,0
CH256,1,0,0,0,0,0,0,0
CH292,68,1,0,0,0,0,0,0
CH402,29,0,1,0,1,0,1,0
CH483,49,0,1,0,0,0,0,0
CH515,34,0,0,1,0,0,1,0
CH544,229,0,0,0,0,0,0,0
CH627,52,0,0,0,1,0,1,0
CH634,28,1,0,0,1,0,0,0
CH638,24,0,0,1,0,0,0,0
CH706,17,0,0,0,0,1,0,1
CH726,15,0,0,0,0,0,0,0
CH745,29,0,0,0,0,0,0,0
CH794,23,1,1,1,0,0,0,0
CH797,72,0,0,0,0,0,1,0
CH812,139,0,0,0,0,0,0,0
CH852,69,1,0,1,0,1,0,1
CH883,77,0,0,1,0,1,0,0
CH920,88,0,0,0,0,1,0,0
CH924,24,0,0,0,0,0,1,0
CH947,61,0,0,1,0,0,0,0
CH983,42,0,0,0,0,1,1,0
EN023,40,0,1,0,0,1,0,1
EN054,35,1,0,0,0,0,1,0
EN131,10,0,1,0,0,1,1,0
EN157,7,0,1,0,0,0,0,0
EN162,72,0,0,0,0,0,0,0
EN172,67,0,0,0,0,1,0,0
EN213,210,0,1,0,0,0,0,0
EN223,122,1,1,0,0,0,1,0
EN263,186,1,0,0,0,0,0,0
EN287,29,0,0,1,0,1,0,0
EN335,49,1,0,0,0,0,1,0
EN385,129,0,0,0,0,0,0,1
EN412,39,0,0,0,1,0,1,0
EN448,102,1,1,1,0,1,0,1
EN456,30,0,0,0,0,0,1,0
EN489,183,0,1,0,0,0,0,0
EN507,36,0,0,1,0,1,0,0
EN535,42,0,0,0,0,0,0,0
EN563,34,0,1,0,0,0,0,0
EN580,49,0,0,1,1,0,0,0
EN639,122,0,0,0,0,1,0,0
EN666,178,0,0,0,0,0,1,0
EN677,99,0,0,1,0,0,1,1
EN701,93,1,0,0,0,0,1,0
EN709,15,0,0,0,0,0,0,0
EN834,43,1,0,0,0,1,1,0
EN849,46,1,0,0,0,0,0,1
EN949,307,0,1,0,0,0,1,0
EN987,78,0,0,0,1,0,0,1
GO004,56,0,0,0,0,0,0,0
GO040,13,0,1,0,0,1,0,1
GO146,8,0,0,1,0,1,0,0
GO149,70,0,0,0,0,0,0,0
GO175,54,0,0,0,0,0,1,1
GO190,26,0,1,0,0,0,0,0
GO198,51,0,0,0,0,0,1,0
GO212,41,0,0,0,0,0,0,0
GO216,13,1,0,0,1,0,0,0
GO247,29,0,0,0,0,0,0,1
GO279,46,1,0,0,0,0,0,1
GO324,14,1,0,1,0,1,0,1
GO370,46,1,1,0,0,0,0,0
GO390,22,0,0,0,1,1,0,0
GO404,4,1,1,0,0,0,0,0
GO408,17,1,0,0,0,0,0,0
GO412,23,0,0,1,0,0,0,0
GO471,6,0,0,0,0,0,0,0
GO602,8,0,0,0,0,0,0,0
GO638,3,1,0,0,0,0,0,0
GO673,2,0,0,0,0,0,0,0
GO679,2,0,0,0,0,0,0,0
GO695,206,0,0,0,0,0,0,0
GO772,75,0,1,0,0,1,1,0
GO892,35,0,1,1,0,0,0,0
GO928,30,0,0,0,0,0,0,0
GO938,54,0,0,0,0,0,1,0
GO949,66,0,0,0,0,0,0,0
GO997,17,0,0,0,0,0,0,0
HI033,8,0,0,0,0,0,1,0
HI080,29,0,0,1,0,0,0,1
HI128,12,0,0,0,0,0,0,1
HI167,15,0,0,0,0,0,0,0
HI169,27,0,0,0,0,1,0,0
HI361,56,0,0,0,0,1,1,0
HI373,5,0,0,1,0,0,0,0
HI420,148,0,0,0,0,0,1,0
HI434,325,0,0,1,0,0,0,0
HI544,70,0,0,0,0,0,0,0
HI547,108,0,0,0,0,1,1,0
HI552,59,1,0,0,1,0,0,0
HI589,48,0,1,0,1,0,1,0
HI593,59,0,0,0,0,1,0,1
HI609,42,1,0,1,0,0,0,0
HI620,41,0,0,1,0,0,0,0
HI637,32,0,0,0,1,0,1,0
HI648,58,0,0,0,0,0,0,1
HI676,36,0,0,0,0,0,0,0
HI700,25,0,1,1,0,0,0,0
HI759,6,0,1,0,0,1,0,0
HI775,74,0,1,1,0,0,0,0
HI817,98,0,0,0,1,0,1,0
HI875,21,0,0,0,0,1,1,0
HI912,25,0,0,0,0,0,0,0
HI916,28,0,0,0,0,0,0,0
HI930,14,1,0,0,0,0,0,0
HI984,70,0,0,0,0,1,1,1
MA059,116,0,0,0,0,0,0,0
MA091,62,0,0,0,1,1,0,0
MA111,73,1,1,0,0,0,1,0
MA123,7,1,1,1,0,0,0,1
MA147,2,1,0,0,0,0,0,0
MA154,3,1,0,0,0,1,0,0
MA309,52,0,0,0,0,0,0,1
MA313,2,0,0,0,0,0,1,1
MA315,53,0,0,1,0,0,0,0
MA352,35,0,0,0,0,0,1,0
MA358,97,0,0,0,0,0,0,0
MA402,6,0,0,0,0,1,1,0
MA403,3,0,0,0,0,1,0,0
MA437,49,0,0,0,0,0,0,0
MA474,274,0,0,0,0,1,0,1
MA487,54,0,0,1,0,0,0,1
MA509,39,0,0,0,1,0,0,0
MA513,52,0,0,0,1,0,0,0
MA540,256,0,0,0,1,1,0,0
MA583,134,0,1,1,0,0,1,0
MA600,37,0,0,1,0,1,1,1
MA776,26,0,1,0,0,1,1,0
MA789,42,1,0,1,0,1,1,0
MA883,7,0,0,0,0,0,0,0
MA906,13,0,0,1,1,1,0,0
MA920,19,1,0,0,0,1,1,0
MA940,5,0,0,0,1,0,0,0
MA965,169,0,1,0,0,0,1,0
MA980,16,0,0,0,0,0,0,0
MA999,89,0,0,0,0,1,0,0
PY032,69,0,0,0,0,0,0,1
PY073,38,0,0,0,1,1,0,1
PY077,34,0,0,0,1,0,0,0
PY109,23,0,0,1,1,0,0,0
PY133,21,0,0,0,0,0,0,0
PY168,19,1,0,0,1,0,0,1
PY204,54,0,0,0,1,0,0,0
PY206,23,0,0,0,0,1,1,0
PY293,38,0,1,0,0,1,0,0
PY317,11,0,0,1,0,1,0,0
PY347,357,0,0,0,0,0,0,0
PY351,390,1,0,1,0,0,0,0
PY375,205,0,1,0,0,0,0,1
PY404,27,0,1,0,1,0,0,0
PY445,71,0,0,0,1,0,0,0
PY509,81,0,0,1,0,0,0,0
PY519,291,0,1,0,0,1,1,1
PY520,53,0,0,0,0,0,0,0
PY528,47,0,0,0,0,0,1,1
PY664,17,0,0,1,0,0,0,1
PY673,67,0,1,0,0,0,1,0
PY699,19,0,0,0,0,1,0,1
PY753,91,0,0,0,1,0,0,0
PY805,46,0,0,1,0,0,0,0
PY865,15,0,1,1,0,0,0,0
PY883,39,1,0,0,0,0,0,0
PY903,80,0,1,0,0,0,0,0
PY909,57,0,1,0,0,1,0,1
PY955,10,1,0,0,0,0,0,0
PY988,50,0,1,0,0,0,0,1
ST015,75,0,0,0,1,0,0,0
ST028,16,1,0,0,0,0,0,0
ST132,14,0,0,1,1,1,0,1
ST135,18,0,1,0,0,0,0,0
ST199,24,1,0,0,0,1,0,0
ST217,21,0,1,0,0,0,1,0
ST222,8,1,0,0,0,0,1,0
ST245,5,0,0,0,0,0,0,0
ST383,2,0,1,0,0,0,0,0
ST388,7,1,1,0,1,0,0,0
ST402,10,0,0,0,0,0,0,0
ST457,108,1,0,0,1,0,0,0
ST489,333,0,0,0,0,0,0,1
ST534,99,0,0,1,0,0,0,0
ST614,68,0,1,0,0,0,0,0
ST623,33,0,1,1,0,0,0,0
ST651,37,0,0,0,0,1,0,0
ST667,38,0,0,0,0,0,0,0
ST741,29,0,0,0,0,0,0,1
ST770,55,1,0,0,1,1,0,1
ST803,21,0,1,0,0,0,0,1
ST827,31,0,0,0,0,1,1,0
ST865,134,1,0,0,0,0,0,0
ST885,11,1,0,0,1,1,0,1
ST956,26,0,0,0,0,0,0,0
ST962,4,0,0,1,0,0,0,0
ST981,105,0,1,0,0,0,0,0
ST985,7,0,0,0,1,0,0,0
