courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
GO572,102,0,0,0,0,1,0,0
GO622,34,0,0,0,0,0,0,0
GO651,209,1,1,0,0,0,0,0
GO656,237,0,1,0,1,1,0,0
GO659,8,0,0,0,0,0,1,0
GO715,118,1,1,0,0,0,0,0
GO873,28,0,0,1,0,0,0,0
GO952,8,1,1,0,0,0,0,0
GO989,31,0,1,0,0,1,0,1
HI003,27,0,0,0,0,0,0,0
HI038,30,1,1,0,1,1,0,0
HI123,10,0,0,0,0,0,0,1
HI163,29,0,1,0,0,0,0,0
HI334,25,1,0,1,0,0,0,0
HI473,29,0,0,0,0,0,0,0
HI640,29,0,0,0,0,0,0,0
HI655,1,1,0,0,0,0,0,0
HI704,30,0,0,0,0,0,0,0
HI875,33,1,0,0,1,0,0,0
HI910,21,0,0,0,0,1,0,0
HI957,11,0,0,0,0,0,0,0
HI977,20,0,1,1,0,0,0,0
HI984,20,1,0,0,0,0,0,0
HI993,33,1,0,1,0,0,0,0
MA112,35,0,1,0,0,0,0,0
MA123,35,0,0,1,0,0,0,1
MA322,33,0,0,0,0,0,0,0
MA399,22,0,0,0,0,0,0,0
MA404,209,0,0,1,1,1,0,0
MA480,36,0,1,0,0,0,0,0
MA505,31,0,0,0,1,0,1,0
MA516,32,0,1,0,0,1,0,0
MA541,30,0,1,0,0,0,0,0
MA602,28,1,0,0,0,0,0,0
MA707,74,1,0,0,1,0,0,0
MA746,88,1,1,0,0,0,0,0
MA801,90,0,1,0,0,1,0,0
MA845,119,0,0,0,0,0,0,0
MA854,111,1,0,1,0,0,0,0
MA923,128,0,0,0,1,0,0,0
PY031,14,0,0,0,1,0,0,0
PY106,120,1,0,0,0,0,0,0
PY135,28,1,0,0,1,0,0,0
PY143,31,0,0,0,0,0,0,0
PY156,27,0,0,0,0,0,0,0
PY192,30,0,0,0,1,0,1,0
PY329,10,0,0,0,0,1,0,0
PY667,29,0,1,0,0,1,0,0
PY670,25,0,0,0,0,0,0,0
PY690,29,0,0,0,1,0,0,0
PY723,29,0,0,0,0,0,0,0
PY877,1,0,0,0,0,1,0,0
PY917,30,0,1,0,0,0,0,0
PY949,33,0,0,0,0,0,0,0
PY962,21,0,0,0,0,0,0,0
PY993,11,0,1,0,0,0,1,0
ST294,20,0,0,0,0,0,0,1
ST323,20,0,0,0,1,0,0,0
ST334,33,1,0,0,0,0,0,0
ST351,35,0,0,0,1,0,1,0
ST390,35,1,0,0,0,0,1,0
ST434,36,0,0,0,0,0,0,0
ST507,1,1,0,0,0,0,0,0
ST521,72,0,0,0,0,0,0,0
ST758,90,1,0,0,0,0,0,0
ST782,75,1,1,0,0,0,0,0
ST797,209,0,0,0,0,0,0,0
ST807,78,0,0,0,1,0,1,0
ST872,29,0,0,0,0,0,0,0
ST890,209,0,0,0,1,0,0,0
ST945,62,0,1,0,0,0,1,0
