courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
CH282,49,0,0,0,0,0,0,1
CH303,49,0,0,0,0,1,1,0
CH336,17,0,0,0,0,0,0,0
CH355,10,0,0,0,0,1,0,1
CH357,47,0,0,0,1,0,0,0
CH371,40,0,0,0,0,0,0,0
CH375,74,0,0,0,0,0,0,0
CH424,67,0,1,0,0,1,0,0
CH469,16,0,0,0,1,1,1,0
CH471,13,1,0,0,0,1,0,0
CH507,84,0,0,0,0,1,0,0
CH539,84,0,0,0,0,1,0,1
CH563,88,0,0,1,0,0,0,1
CH580,57,0,0,0,1,0,0,0
CH588,59,0,0,0,0,0,0,0
CH595,38,0,0,0,0,1,1,0
CH596,39,0,0,0,0,0,0,0
CH625,42,0,0,0,0,0,0,1
CH662,40,0,0,0,1,1,0,0
CH667,27,0,1,0,0,0,0,0
CH673,32,0,0,0,1,0,0,0
CH723,133,0,0,0,0,0,1,0
CH739,50,0,0,0,0,0,0,1
CH760,23,0,1,0,0,0,1,0
CH778,52,0,0,0,0,0,0,0
CH797,49,0,0,0,1,0,0,1
CH803,24,1,1,1,1,0,0,0
CH816,90,0,1,1,0,0,0,0
CH817,92,0,0,0,0,0,0,0
CH826,43,0,0,1,0,0,0,0
CH845,82,0,0,0,1,1,0,0
CH880,43,0,0,0,1,1,0,0
CH914,42,0,1,0,0,0,0,0
CH943,910,0,0,0,1,0,0,1
CH950,178,0,0,0,0,0,0,0
CH968,337,1,0,0,0,1,0,0
CH970,151,0,0,0,0,0,1,0
CH991,50,0,0,0,0,0,0,0
CH992,29,0,0,0,1,1,1,0
EN006,62,0,0,0,0,0,0,0
EN007,12,0,0,0,0,0,0,0
EN013,13,0,0,0,0,0,0,0
EN049,54,0,0,0,0,0,0,0
EN069,17,0,0,0,0,0,0,0
EN078,20,1,0,1,0,0,0,0
EN083,54,0,0,0,0,0,0,0
EN088,42,1,1,0,0,0,0,0
EN153,163,0,0,1,1,0,0,0
EN154,127,0,0,0,1,0,1,0
EN161,89,0,0,0,0,0,0,0
EN163,75,0,0,0,0,0,0,0
EN166,85,0,0,0,1,0,1,0
EN184,68,0,0,0,0,0,0,0
EN240,75,1,0,0,1,0,0,0
EN275,56,0,0,1,0,1,0,0
EN324,57,0,0,0,0,0,0,0
EN356,61,1,0,0,0,0,0,0
EN380,59,0,1,0,0,1,0,0
EN396,58,1,0,0,1,0,1,0
EN403,211,1,0,1,0,0,0,0
EN455,146,0,0,1,0,1,0,0
EN466,143,0,0,0,1,0,1,0
EN469,141,0,0,1,0,0,0,0
EN477,137,0,1,0,0,0,0,0
EN484,141,0,0,0,0,0,1,0
EN504,145,1,1,1,0,1,0,0
EN507,142,0,0,0,0,0,0,0
EN515,143,0,0,0,0,1,0,0
EN548,144,0,0,0,1,0,0,0
EN553,78,1,0,0,0,0,0,0
EN582,47,0,0,0,0,1,1,0
EN653,17,0,0,0,1,1,0,0
EN674,12,0,0,0,0,1,0,0
EN692,83,0,0,0,0,1,1,0
EN703,63,0,0,0,0,0,0,0
EN729,30,0,0,0,0,0,0,0
EN741,15,0,0,0,1,0,0,0
EN747,54,1,0,1,0,0,0,0
EN755,36,0,1,0,0,0,0,0
EN791,462,0,1,0,0,0,1,0
EN807,413,1,0,0,0,0,1,0
EN852,201,0,0,0,0,0,0,0
EN859,126,0,0,0,0,0,0,0
EN860,151,0,0,0,1,1,0,0
EN891,54,0,0,1,0,0,0,0
EN897,86,1,0,1,0,0,0,0
EN901,89,0,0,0,0,0,0,0
EN938,22,0,0,0,0,0,0,0
EN979,21,0,0,1,0,0,0,0
EN995,33,0,0,0,0,0,0,0
EN996,587,0,1,0,0,1,0,0
GO015,81,1,0,0,0,0,1,1
GO020,120,0,0,0,0,1,0,0
GO021,52,0,0,0,0,1,0,1
GO023,65,1,1,1,1,0,1,0
GO070,94,1,0,0,0,0,1,0
GO073,70,0,0,0,1,0,1,0
GO079,64,0,0,0,0,0,0,0
GO126,36,0,0,0,0,0,0,0
GO157,51,0,0,1,0,0,0,0
GO160,59,0,0,0,0,0,1,0
GO161,30,0,0,1,0,1,0,0
GO177,195,0,0,0,0,0,0,0
GO181,178,0,1,0,0,0,0,0
GO246,120,0,0,0,1,1,0,1
GO275,26,1,0,1,0,0,1,0
GO289,18,0,0,0,0,0,0,1
GO295,12,0,0,0,1,0,0,0
GO297,24,0,0,0,0,0,0,0
GO303,59,0,0,0,0,0,1,0
GO305,17,1,0,1,0,0,0,0
GO308,48,0,1,0,0,0,0,0
GO309,49,0,1,0,0,0,1,0
GO334,129,1,0,0,0,1,0,1
GO398,26,1,0,1,0,0,0,0
GO413,22,0,0,0,0,0,0,0
GO416,72,0,0,0,0,0,0,0
GO453,69,0,0,1,0,0,0,0
GO471,375,0,1,0,1,0,0,0
GO476,292,0,1,0,0,0,0,1
GO510,37,0,1,0,0,0,0,0
GO541,45,1,1,0,1,0,1,0
GO582,302,0,0,0,1,0,0,0
GO585,40,0,1,0,0,1,0,0
GO586,19,0,0,0,0,0,0,0
GO598,19,0,0,1,0,0,0,0
GO604,35,0,0,0,1,0,1,0
GO605,32,0,1,0,0,0,0,0
GO678,71,1,0,0,0,0,0,0
GO707,71,0,0,0,0,0,1,0
GO711,71,0,0,0,0,0,0,0
GO751,70,0,0,0,0,0,1,0
GO809,43,1,0,1,1,0,0,0
GO810,44,0,0,1,0,0,0,0
GO867,44,0,1,1,0,1,0,0
GO872,44,0,0,0,0,0,0,0
GO899,35,1,0,0,1,0,0,0
GO915,36,0,0,1,0,0,0,0
GO939,37,0,0,0,0,1,0,0
GO951,36,0,0,0,0,0,0,1
GO956,36,0,0,0,0,0,0,0
GO962,44,0,0,0,0,0,1,1
GO967,30,0,1,1,0,0,0,0
GO975,119,0,0,1,0,0,0,0
GO986,128,1,1,0,0,0,0,0
HI021,127,1,0,0,0,0,0,0
HI022,48,0,0,0,0,0,0,1
HI052,96,0,0,0,0,0,1,0
HI062,40,0,0,0,0,0,1,0
HI072,95,0,1,0,1,0,0,0
HI085,49,0,0,1,0,0,1,0
HI115,45,0,0,0,0,1,1,0
HI120,80,0,0,0,0,0,1,0
HI177,151,0,0,1,0,0,0,0
HI207,125,0,0,1,1,0,0,0
HI213,92,1,0,1,1,0,0,0
HI255,115,1,0,0,0,1,0,1
HI271,47,0,1,1,0,0,0,1
HI272,390,0,0,0,0,0,0,0
HI281,40,0,0,1,0,1,1,0
HI327,42,0,0,1,0,1,1,1
HI363,134,1,1,0,0,0,0,0
HI365,40,0,0,1,1,0,1,0
HI371,68,0,0,0,0,0,1,0
HI381,81,1,1,0,0,0,0,0
HI382,108,0,0,0,1,0,1,0
HI424,36,1,0,0,1,1,0,0
HI437,79,0,0,0,1,0,0,1
HI440,32,0,0,1,0,0,1,0
HI462,30,1,0,0,0,0,0,0
HI468,36,0,0,1,0,0,0,0
HI472,68,0,1,0,1,0,0,0
HI520,18,0,0,0,1,0,0,0
HI557,26,0,1,0,1,1,0,0
HI573,22,0,0,1,0,0,0,0
HI585,27,0,0,0,0,0,0,1
HI612,28,1,0,1,0,0,1,0
HI631,33,0,0,0,1,0,0,0
HI633,36,0,0,1,0,1,0,1
HI635,17,0,0,0,0,0,1,0
HI666,58,0,0,0,0,0,0,0
HI684,119,0,0,1,0,0,0,1
HI692,48,0,1,0,0,1,1,0
HI716,20,0,0,0,0,0,0,0
HI733,48,1,0,0,0,0,0,0
HI737,25,0,0,0,1,1,0,0
HI753,47,0,0,1,0,0,0,0
HI766,41,0,0,1,0,0,0,0
HI767,41,0,1,0,0,1,0,0
HI790,42,0,0,0,0,0,0,0
HI851,24,0,0,0,0,0,0,1
HI859,416,0,1,1,1,0,0,0
HI886,76,0,1,0,0,0,0,0
HI889,107,0,1,0,0,0,1,0
HI891,75,0,0,0,0,0,0,0
HI912,97,0,1,1,0,0,0,0
HI913,59,0,1,0,0,0,0,0
HI944,50,0,0,0,0,0,0,0
HI949,69,0,0,0,0,0,0,0
MA008,259,0,1,0,1,0,0,0
MA030,130,0,0,0,0,0,1,0
MA034,129,0,0,0,0,0,1,0
MA036,101,0,0,0,0,1,0,0
MA045,91,0,0,0,0,0,0,0
MA065,79,0,0,1,0,0,0,0
MA071,83,0,0,0,0,0,0,0
MA082,68,0,0,1,0,0,0,0
MA103,79,0,0,0,1,0,0,0
MA175,68,0,0,0,0,0,0,0
MA236,40,0,0,0,0,0,0,0
MA250,90,0,0,0,0,0,0,0
MA288,49,0,0,0,0,0,0,0
MA306,28,0,0,0,1,0,0,0
MA308,57,0,0,0,0,1,0,0
MA313,74,1,0,0,0,0,0,0
MA317,51,0,0,1,0,0,0,0
MA364,13,1,0,0,0,0,0,0
MA365,110,0,0,0,0,0,0,0
MA377,28,1,0,0,0,1,0,0
MA426,11,0,0,0,0,0,0,0
MA428,633,0,0,0,0,1,0,0
MA429,74,0,0,0,1,0,0,0
MA456,228,0,1,0,1,0,0,0
MA457,72,0,0,1,0,1,0,0
MA465,24,0,0,0,0,0,0,1
MA471,671,0,0,0,0,1,0,0
MA472,36,0,0,1,0,0,0,0
MA525,148,0,0,0,0,0,0,0
MA541,65,0,0,0,1,0,0,0
MA544,139,1,1,0,1,0,0,0
MA576,79,1,0,0,0,0,0,0
MA581,943,0,0,1,0,0,0,0
MA610,158,0,0,0,0,0,0,0
MA613,109,1,0,0,0,0,0,0
MA630,68,1,1,1,1,0,0,0
MA638,92,0,0,1,0,0,0,0
MA651,320,0,1,0,0,0,1,0
MA674,385,0,0,0,0,0,0,1
MA697,67,0,0,0,0,0,0,0
MA704,31,1,0,0,0,1,0,0
MA705,44,0,0,0,0,0,0,0
MA712,197,1,0,1,0,0,0,0
MA717,128,0,1,0,1,0,0,0
MA728,43,0,0,0,0,0,0,0
MA752,131,0,1,0,1,0,0,0
MA791,25,0,0,0,0,0,0,0
MA816,53,1,0,1,0,0,0,0
MA853,101,0,0,0,0,0,0,0
MA854,148,0,0,1,0,0,0,0
MA867,187,1,0,1,0,0,0,0
MA888,32,0,0,0,0,1,0,0
MA911,64,0,0,0,1,1,0,0
MA966,36,0,0,1,0,0,0,1
MA971,62,0,0,0,1,0,0,0
MA979,8,0,0,0,1,0,1,0
PY006,86,0,0,0,1,0,0,0
PY013,141,0,0,0,0,0,0,0
PY078,138,0,0,0,0,1,1,0
PY124,139,0,0,1,0,0,0,0
PY126,120,0,0,0,0,0,0,0
PY139,93,0,0,1,1,0,0,0
PY158,124,0,0,0,0,0,0,0
PY167,45,0,0,0,0,0,0,0
PY199,54,0,0,0,0,0,0,0
PY242,22,0,0,0,1,0,0,0
PY259,31,0,0,0,1,0,0,0
PY270,28,0,0,0,0,0,1,1
PY280,118,0,0,0,1,0,1,0
PY307,95,0,0,0,0,0,0,0
PY342,63,0,0,1,0,1,1,0
PY363,26,0,0,0,0,0,0,0
PY385,346,0,0,0,0,0,0,0
PY408,71,0,0,0,0,0,0,0
PY415,142,1,0,0,0,0,0,1
PY423,133,0,0,0,1,0,0,0
PY428,78,0,1,0,0,1,0,0
PY433,126,0,0,0,0,0,0,0
PY437,130,0,0,1,0,0,0,0
PY447,35,0,0,0,0,0,0,0
PY486,34,0,0,0,0,0,0,0
PY498,114,0,0,0,0,0,0,1
PY521,70,0,0,0,0,0,0,0
PY533,75,0,0,1,0,0,1,0
PY548,33,0,0,0,0,0,0,0
PY557,85,0,0,1,1,0,1,0
PY578,16,0,0,1,1,0,0,1
PY584,82,0,0,0,0,0,0,0
PY593,113,0,1,0,0,0,0,0
PY611,82,0,0,0,0,0,1,0
PY659,123,0,0,0,0,1,0,0
PY690,104,0,0,0,0,0,0,0
PY727,248,1,1,0,0,1,1,0
PY730,235,0,0,0,1,1,0,0
PY770,145,0,0,1,0,0,0,0
PY781,54,0,0,0,0,0,0,0
PY787,188,0,0,1,0,1,1,0
PY791,280,0,0,0,0,0,1,1
PY801,35,0,0,0,1,0,1,0
PY802,78,0,0,1,0,0,0,0
PY824,90,1,0,0,0,0,0,1
PY831,85,1,0,0,0,0,0,0
PY849,689,0,0,0,0,0,0,0
PY873,703,0,0,0,0,0,0,0
PY895,10,1,0,0,0,0,1,0
PY899,69,0,0,0,0,0,0,0
PY926,202,0,0,0,0,0,1,0
PY934,45,1,0,0,0,0,0,0
PY950,758,0,0,0,1,0,1,1
PY986,78,0,0,0,0,0,0,0
PY995,444,1,0,0,0,0,0,0
ST033,39,0,1,0,0,0,0,0
ST035,8,0,1,0,1,0,0,0
ST062,10,0,0,0,0,0,1,0
ST068,17,0,0,1,0,0,0,0
ST095,34,0,0,0,0,0,1,0
ST107,30,1,0,0,0,0,1,0
ST112,496,0,0,0,0,0,0,1
ST132,32,1,1,0,0,0,0,0
ST139,40,0,0,0,0,0,0,0
ST149,178,0,0,0,1,0,1,0
ST150,82,0,1,0,0,0,0,0
ST185,25,1,0,0,0,0,0,0
ST196,23,0,1,0,0,1,0,0
ST258,22,0,0,1,0,0,1,0
ST274,24,0,0,0,0,0,0,1
ST296,9,0,0,0,0,0,1,0
ST305,11,0,0,0,0,1,0,0
ST307,11,0,0,0,0,0,0,1
ST347,12,1,1,0,1,0,0,1
ST359,12,0,0,0,0,1,0,0
ST368,12,0,1,0,0,0,0,1
ST377,12,0,0,1,0,0,0,0
ST409,12,0,0,0,1,0,0,0
ST428,9,0,1,0,0,0,0,0
ST429,10,0,0,0,0,0,0,0
ST454,11,0,1,0,0,1,1,1
ST458,166,0,0,0,0,0,0,0
ST486,126,0,1,0,0,0,0,0
ST489,101,0,0,0,1,0,1,1
ST493,177,1,0,0,0,0,0,1
ST502,94,0,0,0,0,0,0,0
ST583,35,0,0,1,0,0,0,0
ST587,85,0,1,0,0,0,0,0
ST608,39,0,0,0,0,0,0,0
ST632,30,0,0,0,0,0,1,1
ST647,32,0,0,0,0,0,1,0
ST664,52,1,1,0,0,0,0,1
ST671,8,0,0,0,1,0,0,0
ST676,30,0,0,0,0,0,0,0
ST707,24,0,0,0,0,0,0,0
ST708,10,0,0,0,0,0,0,0
ST716,31,0,0,0,0,0,0,1
ST720,36,0,0,1,0,0,0,0
ST819,25,0,1,1,1,0,0,0
ST852,97,0,0,0,0,0,0,0
ST858,96,0,0,0,0,0,0,0
ST877,51,0,0,0,0,1,0,0
ST886,61,0,0,1,0,1,0,0
ST924,60,0,1,0,0,0,0,1
ST926,61,0,0,0,0,0,1,0
ST945,52,0,1,1,0,0,0,0
ST955,53,0,0,0,0,0,0,1
ST971,46,0,0,1,0,0,0,0
