courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
GO791,7,0,0,0,0,0,0,1
GO805,6,0,0,1,1,0,0,0
GO842,26,0,0,0,1,1,1,0
GO918,50,1,0,0,0,0,0,0
HI051,114,0,0,0,0,0,0,0
HI062,72,0,1,0,0,0,0,0
HI065,136,0,0,0,0,1,0,0
HI071,95,1,0,0,0,0,0,0
HI266,19,0,1,1,1,0,0,1
HI272,18,0,0,0,1,0,0,0
HI314,18,0,0,0,0,0,0,0
HI335,25,1,0,0,0,1,0,1
HI463,15,0,0,0,0,0,0,0
HI501,54,1,0,1,0,0,0,1
HI509,74,0,0,0,1,0,0,0
HI543,19,0,1,0,0,1,0,1
HI562,11,1,0,1,1,0,0,0
HI565,28,0,0,0,1,0,0,0
HI585,88,0,1,0,1,0,0,0
HI606,47,1,0,0,0,0,0,1
HI676,25,0,0,0,0,0,0,0
HI712,13,0,0,0,1,0,0,0
HI903,121,1,1,0,0,1,0,1
HI910,41,1,1,0,0,0,1,0
MA002,10,0,0,0,0,0,0,0
MA043,43,0,1,1,0,0,0,0
MA048,34,1,1,1,1,0,0,1
MA071,19,0,0,1,0,0,0,1
MA111,18,0,0,0,0,0,0,0
MA178,17,0,0,0,0,0,0,0
MA189,10,1,0,1,0,0,1,0
MA203,6,0,0,0,0,0,0,0
MA224,14,0,0,0,0,0,0,0
MA258,18,0,0,0,1,1,0,0
MA283,59,0,0,0,0,0,1,1
MA380,55,0,0,0,0,0,0,0
MA407,21,0,0,0,0,0,0,1
MA542,32,0,0,0,0,0,0,0
MA566,36,1,0,0,1,0,0,1
MA591,29,0,0,0,1,0,0,0
MA790,23,0,0,0,0,0,0,0
MA814,46,0,0,0,0,0,0,0
MA857,12,0,0,0,0,0,0,0
MA930,28,0,1,0,0,1,0,0
MA945,22,0,0,1,1,0,1,0
PY025,29,0,0,1,0,0,0,0
PY076,31,1,0,1,0,0,0,0
PY152,25,0,0,0,1,0,0,0
PY180,52,0,0,1,0,1,0,0
PY295,44,0,0,0,1,0,0,0
PY325,53,0,0,0,0,0,0,0
PY450,16,1,0,0,0,1,0,0
PY498,80,0,1,0,0,0,0,0
PY534,27,0,0,0,0,0,0,0
PY619,55,0,0,0,0,0,0,1
PY622,59,0,0,0,0,0,0,1
PY637,21,0,0,0,1,1,0,0
PY676,96,1,1,0,0,0,1,0
PY680,57,0,1,0,0,1,0,1
PY686,54,0,1,0,1,0,0,0
PY779,56,0,1,0,0,0,1,0
PY790,62,0,1,0,0,1,1,0
PY805,49,0,0,1,0,0,1,1
PY907,23,0,1,0,0,1,0,0
PY936,43,0,0,0,1,1,0,0
PY943,17,0,0,1,0,0,0,1
ST078,21,1,0,0,0,0,0,0
ST091,25,0,0,0,0,0,0,0
ST132,24,0,0,0,1,0,1,0
ST162,20,0,0,0,0,0,0,1
ST239,34,1,0,0,0,0,0,0
ST254,18,0,0,0,0,0,0,0
ST264,14,0,0,1,0,0,0,0
ST322,21,0,1,0,0,0,1,0
ST386,18,1,0,0,0,0,0,0
ST435,18,0,0,0,0,1,0,1
ST454,13,0,0,1,0,0,1,1
ST485,48,0,0,1,0,0,0,0
ST807,27,0,0,1,0,1,1,0
ST811,30,0,0,0,0,1,0,0
ST814,22,0,1,0,0,0,0,0
ST833,26,0,1,0,0,0,0,1
ST836,24,0,0,0,0,0,0,0
ST856,25,1,0,0,0,0,0,0
ST882,22,0,0,1,0,0,0,1
ST889,22,0,1,1,0,0,0,0
