courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
CA390,73,0,0,0,1,0,0,0
CA397,47,0,0,0,0,0,0,0
CA398,56,0,0,1,0,1,0,0
CA415,40,0,0,1,0,1,0,0
CA416,41,0,1,0,0,0,0,1
CA417,45,1,0,0,0,0,0,0
CA436,89,1,0,0,1,0,0,0
CA462,1242,0,0,1,0,0,0,1
CA471,251,0,0,1,0,0,0,0
CA472,571,0,0,0,0,0,0,0
CA474,33,0,0,0,0,0,0,0
CA475,508,0,0,0,0,0,0,1
CA482,51,1,0,0,0,0,0,0
CA492,107,0,0,0,0,0,0,0
CA507,131,0,0,0,0,0,1,0
CA517,291,0,0,0,0,0,0,1
CA521,37,0,0,1,0,0,0,0
CA533,70,0,1,1,0,0,0,0
CA553,20,0,0,1,0,0,0,0
CA569,55,0,0,1,0,0,0,1
CA573,207,0,0,1,0,0,0,1
CA574,88,0,0,0,0,0,0,1
CA595,74,0,0,0,0,0,0,1
CA604,34,0,0,0,0,0,0,0
CA630,84,0,0,0,0,1,0,0
CA641,152,0,1,0,1,1,1,0
CA658,63,0,0,0,0,0,0,1
CA708,97,0,0,0,0,0,0,0
CA713,67,0,0,0,1,0,0,0
CA724,34,0,0,1,0,0,0,0
CA730,44,0,0,1,0,0,0,0
CA786,60,0,1,0,0,0,0,0
CA790,296,0,0,0,0,0,1,0
CA795,62,0,0,0,1,0,0,0
CA796,53,0,0,1,0,0,0,0
CA808,81,0,1,0,0,0,0,1
CA812,93,0,0,0,1,0,1,0
CA837,34,0,0,1,1,0,0,1
CA843,6,0,1,0,0,1,0,0
CA894,201,1,0,1,0,0,0,0
CA895,291,0,0,0,0,1,0,0
CA896,168,0,0,0,0,0,0,0
CA900,183,0,0,1,1,1,0,0
CA913,365,0,0,0,0,0,1,1
CA930,14,0,0,0,1,0,0,0
CA931,85,0,0,0,0,0,0,0
CA941,83,1,1,0,0,1,0,0
CA973,83,1,0,0,1,0,0,0
CA986,184,1,0,0,1,0,0,0
CH009,255,0,0,0,0,0,0,0
CH065,31,0,0,0,0,0,0,0
CH088,23,0,0,0,0,0,0,1
CH091,53,0,0,0,0,1,0,0
CH093,108,0,0,0,1,0,1,0
CH101,107,0,0,0,0,1,0,0
CH116,20,0,1,0,0,0,0,0
CH120,72,0,0,1,0,0,1,1
CH132,106,0,1,0,0,0,0,1
CH133,109,1,0,0,1,0,0,0
CH142,30,0,0,0,0,0,0,0
CH151,49,0,0,0,0,0,0,0
CH152,70,0,1,0,0,0,0,0
CH175,47,0,0,1,0,0,0,0
CH182,64,0,0,1,1,0,0,0
CH189,153,1,0,0,0,0,0,0
CH190,125,0,0,0,1,0,0,0
CH191,43,1,0,0,0,0,0,0
CH199,140,0,0,0,0,0,1,0
CH221,131,0,0,0,0,1,0,0
CH235,64,1,0,0,0,0,0,1
CH240,34,1,1,0,0,0,0,0
CH270,46,0,0,1,0,0,0,0
CH313,25,0,0,0,0,0,0,0
CH365,17,1,0,1,0,0,1,0
CH411,39,0,0,0,0,0,0,0
CH416,246,0,0,0,0,0,0,0
CH433,121,0,0,0,0,0,0,0
CH444,6,0,0,0,0,0,0,0
CH461,273,0,0,1,1,0,0,0
CH462,114,0,0,1,0,0,1,0
CH475,90,1,0,0,0,0,0,1
CH515,163,0,0,0,1,0,0,0
CH572,99,1,0,1,0,0,0,0
CH590,103,0,0,0,0,0,0,0
CH594,28,0,0,0,0,1,1,0
CH598,30,0,0,0,0,0,0,0
CH606,35,0,0,0,0,0,0,1
CH635,74,0,0,0,0,0,0,0
CH637,27,0,0,0,0,0,0,0
CH638,59,1,1,0,0,1,0,0
CH639,80,0,0,0,0,0,0,1
CH658,97,0,0,0,0,0,0,1
CH668,324,1,1,0,0,1,0,0
CH677,257,0,0,0,0,0,0,0
CH699,161,1,0,0,0,1,0,0
CH704,16,0,0,0,0,1,0,0
CH721,69,0,1,0,0,0,0,0
CH740,42,0,0,0,1,0,0,1
CH764,12,1,0,0,0,0,0,0
CH780,26,0,0,0,1,0,0,0
CH785,46,0,0,1,0,0,0,1
CH853,24,0,0,0,1,0,0,0
CH868,105,0,0,0,0,0,0,0
CH869,181,1,0,0,0,0,0,0
CH870,83,0,1,0,1,0,1,0
CH889,225,1,0,0,1,0,0,0
CH894,93,1,0,1,0,0,0,1
CH908,84,0,0,0,0,1,0,0
CH930,53,0,0,0,0,0,0,1
CH943,167,0,0,0,1,1,0,0
CH967,243,0,0,1,0,0,0,1
CH973,138,0,0,0,0,0,0,0
CH984,76,0,1,1,1,0,0,0
CH986,280,0,0,1,0,0,0,0
CH996,136,0,0,1,0,0,0,0
CH997,187,1,0,0,0,0,0,0
EN001,55,0,0,0,0,1,0,0
EN018,41,0,0,0,0,0,0,1
EN057,88,0,0,0,0,0,0,0
EN114,56,0,0,1,1,0,0,0
EN116,61,0,0,1,0,0,0,0
EN141,55,0,0,0,1,0,1,0
EN145,22,0,1,0,0,0,0,1
EN154,15,1,1,1,0,1,0,0
EN170,90,0,0,0,0,0,0,1
EN174,33,0,0,0,1,0,0,0
EN175,27,0,0,1,1,1,0,0
EN220,15,0,0,0,0,1,0,1
EN283,190,0,0,0,1,1,0,0
EN288,119,1,0,0,0,0,0,1
EN308,174,1,1,0,0,0,0,0
EN315,26,0,0,0,0,1,1,0
EN324,24,0,1,0,1,0,0,0
EN333,14,0,0,0,0,0,0,0
EN336,39,0,0,1,0,0,0,0
EN348,7,0,0,0,0,0,0,1
EN350,22,1,0,1,0,0,1,0
EN379,3,0,0,0,0,1,0,0
EN385,12,0,0,0,0,1,0,0
EN392,10,0,0,0,1,0,0,0
EN401,17,0,0,0,0,0,0,0
EN404,3,0,0,1,0,0,0,1
EN406,1,0,0,1,0,1,0,0
EN416,9,0,0,0,0,1,0,0
EN432,10,0,1,0,0,0,0,0
EN442,7,1,1,0,0,0,0,0
EN484,4,0,0,0,0,0,0,0
EN485,93,0,0,0,0,1,1,1
EN486,259,0,0,0,0,0,0,0
EN514,325,0,0,0,0,0,0,0
EN538,142,0,1,0,0,0,0,0
EN578,108,0,1,0,0,0,1,0
EN618,182,0,0,0,0,0,0,1
EN655,150,0,0,1,0,0,0,0
EN669,130,1,1,0,1,0,0,0
EN672,62,0,0,0,0,0,0,0
EN698,233,0,0,0,0,0,0,0
EN702,157,1,0,1,0,0,0,0
EN706,229,0,0,0,0,0,0,0
EN713,53,0,0,1,0,1,1,0
EN722,61,0,0,0,0,0,0,0
EN738,77,0,0,0,0,1,0,0
EN770,49,0,1,0,0,0,0,0
EN778,17,0,1,0,1,1,0,0
EN783,91,1,0,0,0,0,0,0
EN798,38,0,0,0,0,0,0,0
EN803,98,0,0,0,1,1,0,0
EN806,48,1,0,0,1,1,0,0
EN819,153,0,1,0,0,0,0,0
EN823,51,0,0,0,0,0,0,0
EN834,169,0,1,0,0,0,0,0
EN846,32,0,0,1,0,1,0,0
EN852,66,1,0,0,0,0,0,1
EN905,81,0,1,0,0,0,1,0
EN906,71,1,1,0,0,1,0,0
EN909,10,0,0,0,0,1,0,0
EN931,38,0,0,0,0,0,1,1
EN937,29,0,1,0,0,0,1,0
EN943,50,0,1,0,0,1,0,0
EN948,46,1,0,0,0,0,0,1
EN955,53,0,1,0,0,0,1,0
EN959,34,0,0,0,0,1,0,0
EN993,149,0,0,0,0,0,0,1
EN996,27,0,0,0,0,0,0,0
GO024,47,0,0,0,1,1,1,0
GO039,79,0,0,1,1,0,0,0
GO040,50,0,1,0,0,0,0,0
GO060,53,0,0,0,0,0,0,0
GO103,67,1,1,0,0,0,0,0
GO131,50,0,0,0,1,0,0,0
GO143,28,1,0,0,0,0,0,0
GO148,30,1,0,0,0,1,0,0
GO168,13,0,0,0,1,0,0,0
GO171,39,0,0,1,1,1,1,0
GO172,53,0,0,1,0,0,0,1
GO179,65,0,0,0,0,1,0,0
GO183,36,0,0,1,1,0,0,0
GO190,47,0,0,0,1,0,0,0
GO207,47,1,0,1,0,0,0,0
GO208,66,0,0,1,0,0,0,1
GO215,11,1,0,1,0,1,0,0
GO216,7,0,0,0,1,0,0,0
GO239,13,0,0,0,1,1,0,0
GO265,5,1,0,0,0,0,0,0
GO302,32,1,0,1,0,0,0,0
GO304,26,0,1,1,0,0,0,0
GO332,130,1,0,1,0,0,0,0
GO339,11,0,0,0,0,0,1,0
GO341,192,0,0,0,0,1,1,0
GO347,25,0,0,0,0,0,0,0
GO349,32,1,0,0,0,0,1,1
GO353,116,0,0,0,0,0,0,0
GO361,77,0,0,0,0,0,0,1
GO363,38,0,0,1,0,1,0,0
GO370,33,0,0,0,1,0,0,1
GO414,166,0,1,0,0,0,0,0
GO422,80,0,0,1,0,0,0,0
GO435,24,0,0,0,0,1,0,0
GO448,34,0,0,0,0,0,0,1
GO467,27,0,1,0,0,0,0,1
GO473,19,0,1,0,0,0,0,0
GO513,171,1,0,0,0,1,0,0
GO540,60,1,0,1,0,1,0,0
GO595,55,0,0,1,1,1,0,0
GO611,36,0,0,0,1,0,1,0
GO643,70,0,0,1,0,0,0,0
GO648,37,0,0,0,0,0,0,0
GO655,20,0,1,0,0,1,0,0
GO669,88,1,0,0,0,1,0,0
GO684,38,0,0,0,0,0,0,0
GO691,29,1,0,1,0,0,0,0
GO719,44,0,0,0,1,0,0,0
GO720,19,1,1,0,0,0,0,0
GO738,54,1,0,1,0,0,0,0
GO749,171,0,0,0,0,1,0,0
GO755,58,0,0,0,0,0,0,0
GO763,6,0,0,0,0,0,0,1
GO785,13,0,0,0,0,0,0,0
GO787,19,0,0,0,1,0,0,0
GO789,10,0,0,0,0,0,0,1
GO790,182,0,1,0,0,0,1,0
GO802,35,0,0,0,0,1,1,0
GO811,58,0,0,1,0,0,0,0
GO825,9,1,1,0,0,1,0,0
GO836,2,0,1,0,1,0,0,0
GO838,23,0,1,0,0,0,0,1
GO870,17,0,1,0,0,0,0,0
GO880,75,0,0,0,0,0,0,0
GO912,44,0,0,0,0,0,1,1
GO923,12,0,0,0,1,0,1,1
GO978,6,1,1,0,0,0,0,0
GO995,9,0,0,0,0,0,0,0
GO997,5,0,0,1,0,0,0,1
HI002,6,0,0,0,0,0,0,0
HI032,3,0,0,0,0,0,1,1
HI034,6,0,1,1,0,0,0,1
HI035,269,1,1,1,0,0,0,1
HI039,52,0,0,0,0,0,0,0
HI044,55,0,1,0,0,0,0,0
HI068,66,0,0,1,0,0,0,1
HI082,150,0,0,0,0,0,0,1
HI091,868,0,0,1,0,0,1,0
HI099,1120,0,0,1,0,0,0,1
HI113,185,0,0,1,0,0,0,0
HI115,304,0,0,0,0,0,0,0
HI127,208,1,0,1,1,0,0,0
HI131,61,0,0,0,0,0,0,0
HI132,182,0,0,0,0,0,1,0
HI147,217,0,0,0,0,0,0,0
HI194,156,1,0,0,0,0,0,0
HI224,72,0,0,0,0,0,0,0
HI236,91,0,0,1,0,0,1,0
HI240,47,0,0,0,0,0,0,0
HI243,32,0,0,0,0,0,0,0
HI257,33,0,0,1,0,0,0,0
HI269,62,0,0,0,1,0,0,0
HI275,28,0,0,0,1,0,1,1
HI284,25,0,0,0,0,0,0,0
HI293,64,0,0,0,1,0,0,0
HI310,9,0,0,1,1,0,1,0
HI321,9,0,0,0,0,0,0,0
HI323,66,0,0,0,0,0,0,1
HI343,49,0,0,0,0,0,0,0
HI358,88,0,0,0,0,0,1,0
HI363,81,0,0,1,1,0,1,0
HI406,19,0,0,0,0,0,0,0
HI423,26,1,0,0,0,0,0,0
HI438,40,0,0,1,0,0,0,0
HI455,25,0,0,1,0,0,0,0
HI459,28,1,1,0,0,0,1,0
HI482,29,0,0,0,1,1,0,0
HI516,43,1,0,0,1,0,0,0
HI523,216,0,0,0,0,0,1,0
HI530,177,1,0,0,0,1,0,0
HI532,220,1,0,0,0,1,0,0
HI571,94,0,0,0,0,1,0,1
HI591,135,0,1,0,1,0,0,0
HI627,15,0,0,0,0,1,0,0
HI640,74,0,0,0,0,0,1,0
HI677,116,0,0,0,0,0,0,0
HI679,110,0,0,0,0,1,0,1
HI705,92,0,1,0,0,0,1,0
HI710,31,0,1,0,1,0,0,0
HI732,184,0,0,0,0,1,1,0
HI740,59,0,0,1,1,1,0,0
HI757,66,0,0,0,0,0,0,0
HI760,68,1,0,0,0,0,0,0
HI780,113,0,0,1,0,0,0,0
HI796,146,0,0,0,1,1,0,0
HI802,38,0,0,1,0,0,0,0
HI810,40,0,0,0,0,0,0,0
HI851,97,0,0,0,0,0,0,0
HI864,122,0,0,0,0,0,0,0
HI906,39,0,0,0,1,0,0,0
HI919,24,0,0,0,1,0,0,0
HI925,60,1,0,0,0,0,0,1
HI928,19,0,0,0,0,1,1,0
HI934,8,0,0,1,0,0,0,0
HI949,42,0,0,0,0,0,0,0
HI952,185,1,0,0,0,0,0,0
HI954,73,0,0,0,1,0,0,1
HI958,42,0,0,0,0,0,0,0
MA011,20,0,1,0,1,1,1,0
MA043,27,0,0,0,0,0,0,0
MA057,4,0,0,0,0,0,0,0
MA063,31,1,0,0,0,0,0,0
MA090,33,0,0,0,1,0,0,0
MA105,23,0,1,0,1,0,0,1
MA126,44,1,0,0,1,0,0,1
MA137,140,0,1,0,1,0,1,0
MA146,17,0,0,0,0,0,0,0
MA149,37,0,0,0,0,0,0,0
MA183,38,1,0,0,0,0,0,0
MA188,33,0,0,0,0,1,0,0
MA210,165,0,0,0,0,0,0,1
MA233,127,1,0,0,0,0,1,0
MA238,57,1,0,0,0,0,0,0
MA239,29,0,0,0,0,0,1,0
MA257,71,0,0,0,1,0,0,1
MA263,25,0,1,0,1,0,1,0
MA274,19,0,0,1,0,0,1,0
MA285,124,0,1,0,1,0,0,0
MA293,45,0,0,0,0,0,1,1
MA300,62,0,0,0,0,0,0,0
MA343,92,0,0,1,1,0,0,0
MA420,169,0,0,1,0,0,0,1
MA429,43,0,0,0,0,1,0,0
MA431,72,0,1,0,0,1,0,1
MA447,188,0,1,0,1,0,0,0
MA465,123,0,0,0,0,0,0,0
MA488,98,0,0,0,0,0,0,0
MA489,37,1,0,0,0,1,1,0
MA512,49,0,0,1,0,0,0,0
MA525,31,0,0,0,0,0,1,1
MA541,61,0,0,0,0,0,0,0
MA545,47,0,0,0,0,0,0,0
MA549,170,0,0,1,0,0,0,0
MA572,60,0,0,1,0,0,0,1
MA577,596,1,0,0,0,0,0,0
MA578,168,1,1,0,0,0,0,0
MA587,107,0,0,0,0,0,0,1
MA620,87,0,0,0,0,1,0,0
MA637,80,0,0,0,0,0,0,0
MA645,81,0,0,0,1,0,0,0
MA660,85,0,1,0,0,0,0,0
MA723,14,0,0,0,0,1,0,0
MA726,40,0,0,0,0,0,0,0
MA727,54,0,0,0,1,0,0,1
MA732,18,0,0,0,0,0,0,0
MA772,25,0,0,1,0,0,1,0
MA782,65,1,0,0,1,0,0,0
MA791,48,0,0,0,0,0,1,0
MA810,41,1,0,0,1,0,0,0
MA818,273,0,0,0,1,0,0,0
MA833,712,0,0,0,0,1,0,0
MA838,93,0,0,0,0,1,0,1
MA841,71,1,0,0,1,1,0,0
MA849,59,1,0,0,0,0,0,0
MA858,39,0,0,0,1,0,0,0
MA868,17,0,0,0,0,0,1,0
MA887,11,0,0,0,0,0,0,0
MA890,25,0,0,0,0,1,0,0
MA919,44,0,1,0,0,1,1,1
MA933,25,0,1,0,1,1,0,1
MA948,36,0,0,0,1,0,0,1
MA949,16,1,0,0,1,0,1,1
MA954,25,0,0,0,0,0,0,0
MA967,7,0,0,0,0,0,0,0
MA971,21,1,0,0,1,1,0,0
MA986,1,0,0,0,0,0,0,0
MA987,4,0,0,1,1,1,1,0
MA990,518,0,0,1,0,1,0,0
PY035,73,0,0,1,0,0,0,0
PY050,159,1,0,0,0,0,0,0
PY057,492,0,1,0,0,0,1,1
PY085,108,1,0,0,0,0,0,1
PY091,93,0,0,0,0,0,0,0
PY102,49,0,0,1,0,0,1,0
PY111,91,0,1,0,0,0,0,0
PY139,53,0,0,0,0,0,1,0
PY185,69,0,0,0,0,0,0,1
PY211,49,0,0,0,0,0,0,0
PY212,43,0,1,0,0,0,0,0
PY224,62,0,1,0,0,0,1,0
PY225,25,1,0,0,0,0,0,0
PY245,53,0,0,0,0,1,0,0
PY249,58,0,0,0,0,0,0,0
PY252,143,0,0,0,1,1,0,0
PY269,58,0,0,0,0,1,1,1
PY271,39,0,0,1,1,0,1,0
PY299,54,0,0,0,0,0,0,0
PY345,46,0,0,0,0,0,0,0
PY350,62,0,0,0,0,0,0,0
PY359,21,0,1,0,0,0,0,0
PY369,24,0,0,0,0,0,0,0
PY374,36,0,1,0,0,1,0,0
PY378,36,0,0,0,0,1,0,0
PY383,27,1,0,1,0,0,0,0
PY404,150,1,0,1,0,1,1,0
PY407,418,1,0,0,0,0,0,1
PY441,45,0,0,1,0,0,1,1
PY445,6,0,1,0,0,0,0,0
PY451,1185,0,0,0,0,1,0,1
PY453,135,0,0,0,0,1,0,0
PY469,164,0,0,0,1,0,0,1
PY473,179,0,0,0,0,1,0,0
PY496,159,0,1,0,0,0,0,1
PY498,179,1,1,0,0,0,1,1
PY546,177,0,0,1,0,0,0,0
PY556,50,1,0,0,0,0,0,0
PY582,163,0,0,0,0,0,0,0
PY584,283,0,0,0,1,0,0,0
PY586,93,1,0,1,0,0,0,0
PY589,129,1,0,0,0,0,0,0
PY597,48,0,0,1,0,0,1,0
PY609,46,0,0,0,0,1,0,0
PY616,46,0,0,0,1,1,0,0
PY655,50,1,0,0,0,0,1,0
PY681,47,0,0,0,1,0,0,1
PY686,41,0,0,0,0,0,0,0
PY689,47,0,0,1,0,0,0,0
PY727,28,0,0,1,0,1,0,0
PY774,8,1,0,1,1,0,0,0
PY778,4,0,0,0,0,0,0,0
PY799,255,1,1,0,0,0,0,0
PY808,40,0,1,0,1,0,0,0
PY813,28,0,0,1,0,1,0,1
PY837,17,0,0,0,0,0,0,0
PY840,15,0,0,0,0,0,0,0
PY849,5,0,0,1,0,0,0,0
PY891,26,0,0,1,0,0,0,0
PY894,40,0,0,1,0,1,0,0
PY925,50,0,0,0,0,1,0,0
PY935,14,0,0,1,0,0,0,0
PY938,46,0,1,1,0,0,1,0
PY949,18,0,1,0,0,0,0,0
PY950,19,0,0,0,0,1,1,0
PY961,7,0,1,0,0,0,1,0
PY967,10,0,0,0,1,1,1,1
PY971,22,0,0,0,1,1,0,0
PY979,10,0,1,1,1,1,0,0
PY984,14,0,0,0,0,0,0,0
ST043,22,0,0,1,0,0,1,0
ST044,8,1,0,0,0,0,0,0
ST061,24,0,0,0,1,0,0,1
ST064,6,0,0,0,0,0,0,0
ST084,2,0,0,0,0,0,1,0
ST086,10,1,0,0,0,0,0,0
ST087,12,0,0,0,0,0,0,0
ST091,3,0,0,1,1,0,0,0
ST095,4,0,0,0,0,1,0,0
ST108,5,0,0,0,0,0,1,1
ST128,11,0,0,0,0,1,0,0
ST133,2,0,0,0,0,0,0,0
ST137,19,0,1,0,1,1,0,0
ST147,29,0,1,0,0,0,0,0
ST154,20,1,0,0,0,0,0,0
ST166,25,1,0,0,1,0,1,0
ST172,14,0,0,0,1,1,0,0
ST178,18,1,0,0,0,0,0,1
ST180,21,0,1,0,0,0,0,0
ST186,48,0,0,0,1,0,1,0
ST216,26,0,0,0,0,0,1,1
ST222,1268,0,0,0,1,0,1,1
ST230,101,1,0,1,1,0,0,0
ST239,109,0,0,0,0,0,0,0
ST243,38,0,0,0,0,0,0,0
ST280,155,0,0,1,0,0,0,0
ST303,56,1,0,0,0,0,0,1
ST323,48,0,1,0,0,1,0,0
ST325,202,1,0,0,1,0,0,0
ST331,102,0,0,0,0,1,1,1
ST365,31,0,1,1,0,0,0,0
ST420,29,1,0,0,0,0,0,0
ST451,45,1,0,0,0,0,0,0
ST468,74,1,1,0,0,1,0,0
ST491,182,0,1,1,0,0,1,0
ST534,568,1,0,0,0,0,0,0
ST542,174,0,0,0,0,0,1,1
ST544,132,0,0,1,0,0,1,0
ST559,86,0,0,0,0,1,0,0
ST562,8,0,0,0,0,0,1,0
ST576,49,0,0,0,0,1,0,0
ST608,39,0,0,0,0,0,0,0
ST609,89,0,0,0,0,0,0,0
ST614,34,0,0,0,0,0,0,1
ST632,81,1,0,1,0,1,0,0
ST640,49,0,1,0,0,1,0,1
ST653,71,0,0,0,0,1,0,0
ST660,16,0,0,1,0,0,0,1
ST708,33,1,0,0,0,0,0,0
ST717,103,0,0,0,0,0,0,0
ST724,21,0,0,0,0,0,0,0
ST735,25,0,0,0,1,0,0,0
ST746,12,0,0,0,0,1,0,1
ST759,185,0,1,1,0,0,1,0
ST784,166,0,0,0,1,1,0,0
ST794,151,0,1,0,0,0,0,0
ST815,121,1,0,0,1,0,0,0
ST819,43,0,0,0,0,0,0,0
ST843,230,1,0,1,0,1,0,0
ST846,43,1,0,0,0,0,0,1
ST872,32,0,0,0,0,0,0,0
ST887,135,0,0,0,0,0,1,0
ST897,67,0,0,0,0,0,0,0
ST908,13,0,0,1,1,0,1,1
ST909,42,1,0,0,1,0,1,0
ST937,22,0,0,0,0,1,1,0
ST962,10,0,0,1,0,0,0,0
ST968,13,0,0,0,0,1,0,0
ST975,9,0,1,0,1,0,0,0
ST986,32,0,0,0,0,1,0,0
