courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
EN652,17,1,0,0,0,0,0,0
EN653,1,0,0,0,0,1,0,0
EN674,1,0,0,0,0,1,0,0
EN701,1,0,0,0,0,0,0,0
EN725,1,0,0,0,0,0,0,0
EN728,1,0,0,0,1,0,0,0
EN803,4,1,1,0,0,0,0,1
EN812,1,0,0,1,0,0,1,0
EN821,5,1,1,1,0,0,0,0
EN828,1,0,0,0,0,0,0,0
EN858,1,0,0,0,0,0,0,0
EN867,1,0,0,0,0,1,1,0
EN906,1,0,0,1,0,0,0,1
EN926,1,0,0,0,0,1,0,0
GO030,1,0,0,0,0,0,0,0
GO062,1,0,0,0,1,0,0,0
GO075,1,1,0,0,1,0,0,0
GO113,3,0,0,0,0,0,0,0
GO129,1,1,0,0,0,0,0,0
GO154,1,1,0,0,1,0,0,0
GO225,1,0,0,0,0,1,0,0
GO258,2,0,0,0,1,0,1,0
GO294,3,0,0,0,0,0,1,0
GO368,1,1,1,1,1,1,0,1
GO377,1,0,0,0,0,0,0,0
GO382,2,0,0,1,1,0,0,0
GO417,1,0,0,0,0,0,0,0
GO420,1,0,0,0,0,1,1,0
GO492,1,0,0,1,1,1,0,0
GO523,1,0,0,0,0,1,0,0
GO524,1,0,0,1,0,0,0,0
GO525,1,1,0,0,0,1,0,0
GO548,1,0,0,1,0,0,0,0
GO565,1,1,0,0,1,0,0,0
GO569,1,0,0,0,0,0,0,0
GO585,22,1,1,0,0,0,0,0
GO601,55,0,0,1,0,1,0,0
GO611,7,0,0,1,0,1,1,0
GO650,13,0,0,1,0,0,0,0
GO655,1,1,0,1,0,0,1,0
GO673,4,0,1,0,0,0,0,1
GO677,30,1,0,0,1,1,0,0
GO690,17,1,1,0,0,0,0,0
GO722,84,0,1,0,0,0,1,0
GO747,68,0,0,0,1,0,1,1
GO760,71,0,0,0,0,0,0,0
GO774,73,0,0,0,1,0,1,0
GO780,54,1,1,0,0,1,1,0
GO819,18,0,0,0,1,0,0,0
GO858,31,0,0,0,0,0,0,0
GO926,6,1,0,0,1,0,1,0
GO953,32,0,0,0,0,0,1,1
GO973,17,1,0,0,0,1,0,1
GO995,10,0,0,0,0,0,1,0
GO996,10,0,1,0,0,0,0,0
GO998,11,0,1,0,0,0,0,1
HI019,16,0,1,0,0,0,0,0
HI034,3,0,0,0,0,0,0,0
HI062,1,0,0,0,0,0,0,0
HI077,1,0,0,0,0,0,0,0
HI107,1,0,0,0,0,0,1,0
HI161,2,0,0,1,0,0,0,0
HI176,1,0,0,1,0,0,0,0
HI186,1,0,0,0,0,0,0,0
HI208,21,0,1,0,0,0,0,0
HI234,109,0,0,0,0,1,1,0
HI266,127,0,0,0,0,1,0,1
HI299,122,0,0,1,1,0,1,0
HI369,131,0,0,0,0,0,0,0
HI391,44,0,0,0,0,0,0,1
HI410,112,0,1,0,0,0,0,1
HI416,126,1,1,1,0,1,0,0
HI421,7,0,1,0,0,0,0,0
HI470,4,0,1,0,0,0,0,0
HI481,186,0,0,0,0,1,0,1
HI535,11,0,0,0,0,1,0,1
HI595,102,1,0,0,0,0,0,1
HI606,116,0,0,0,0,0,0,0
HI659,5,0,0,1,0,0,0,0
HI685,43,0,0,1,0,0,0,0
HI706,7,0,0,1,1,1,1,0
HI720,27,0,0,0,0,1,0,0
HI730,19,0,0,1,0,0,0,0
HI737,23,0,0,0,1,0,1,0
HI781,52,0,0,0,0,1,0,0
HI789,9,0,0,0,0,0,0,0
HI822,147,0,0,0,0,0,0,0
HI826,14,0,0,0,1,0,0,0
HI848,40,0,0,0,0,0,1,0
HI851,21,1,0,0,0,0,1,0
HI857,2,0,0,1,0,0,1,0
HI868,5,1,0,0,1,0,0,1
HI882,1,0,0,0,0,0,0,0
HI887,13,0,0,0,0,0,0,0
HI888,13,0,0,0,1,0,0,0
HI915,9,0,0,0,0,0,0,0
HI927,14,0,0,0,0,1,0,1
HI947,15,0,0,0,0,0,0,0
HI953,18,0,0,0,0,0,0,1
MA022,13,1,0,0,1,0,1,0
MA043,5,0,0,1,0,1,1,1
MA051,1,0,0,0,1,0,0,0
MA096,25,0,0,0,0,0,0,1
MA189,8,0,0,1,0,0,0,0
MA195,5,0,0,0,1,0,1,0
MA199,5,0,0,0,0,0,0,0
MA211,3,1,0,1,0,0,0,1
MA220,5,0,0,0,0,0,0,0
MA265,1,0,0,0,1,0,0,0
MA286,2,0,0,0,0,0,0,1
MA345,2,1,0,0,0,0,0,0
MA346,5,0,1,0,0,0,0,0
MA359,55,0,0,0,0,0,0,0
MA375,79,0,0,0,0,0,0,0
MA388,46,0,0,0,0,0,0,1
MA405,40,0,0,0,0,0,1,0
MA406,46,0,0,0,0,1,0,0
MA450,4,0,0,0,0,1,1,1
MA567,15,0,0,0,1,0,0,0
MA595,9,0,1,0,0,0,0,0
MA605,1,0,0,1,1,0,0,0
MA607,11,0,0,0,0,1,0,0
MA624,1,0,1,0,0,0,0,0
MA679,22,0,0,0,1,0,0,1
MA690,10,0,1,0,0,0,0,0
MA694,2,0,0,1,0,0,0,0
MA698,13,1,1,0,1,1,1,0
MA730,63,1,0,1,0,0,1,0
MA751,15,0,0,0,0,0,0,1
MA754,8,0,1,0,0,1,1,1
MA763,19,0,0,0,0,0,0,0
MA773,2,0,0,1,0,0,0,0
MA782,5,0,0,0,0,0,1,0
MA783,9,0,0,0,0,1,0,0
MA801,159,0,0,0,0,0,0,0
MA809,30,0,0,0,0,0,0,0
MA813,22,0,0,1,0,0,1,0
MA829,32,0,0,0,0,0,1,0
MA873,40,0,0,0,0,0,0,0
MA885,29,0,0,0,0,0,0,0
MA893,7,1,0,0,0,0,0,0
MA932,13,1,0,1,0,1,0,0
PY016,16,0,0,0,0,0,0,0
PY021,6,0,0,0,1,0,0,1
PY025,3,0,0,1,0,0,0,0
PY055,2,0,0,0,0,0,0,0
PY066,9,0,0,0,0,1,0,0
PY101,13,0,1,0,0,0,0,1
PY113,5,0,0,0,1,0,1,1
PY164,4,0,0,0,1,0,0,0
PY173,1,0,0,1,0,0,0,0
PY184,20,0,0,0,0,0,0,1
PY237,19,0,1,0,1,0,0,0
PY238,20,0,0,1,1,0,0,0
PY291,21,1,0,0,0,0,0,0
PY333,25,0,1,0,0,0,0,0
PY337,23,0,0,0,0,0,0,0
PY367,18,1,0,1,1,1,0,0
PY391,27,1,0,0,0,0,0,0
PY403,20,0,0,0,0,0,1,1
PY409,9,1,1,1,0,0,0,0
PY442,3,0,1,0,0,0,0,1
PY456,6,0,0,0,0,0,0,0
PY458,24,0,0,1,1,1,0,0
PY459,14,0,1,0,0,0,0,0
PY469,166,0,0,0,0,1,0,1
PY508,28,0,0,1,0,0,0,0
PY531,3,0,1,0,0,0,0,0
PY551,55,0,0,0,0,1,0,1
PY572,2,0,0,1,0,0,0,0
PY602,3,0,0,1,0,1,0,1
PY619,5,0,1,0,0,0,0,0
PY662,2,0,0,0,0,1,0,1
PY734,9,0,0,0,0,0,0,0
PY752,9,1,0,0,1,0,0,0
PY756,7,0,0,0,1,0,1,0
PY795,1,0,0,0,0,0,0,0
PY872,9,0,0,0,0,0,1,0
PY881,3,0,0,0,1,0,0,0
PY936,3,0,0,0,0,0,0,0
PY956,131,0,1,0,1,0,0,0
PY959,255,0,0,0,1,0,1,0
PY974,41,0,1,0,0,0,0,0
PY984,6,1,0,0,0,0,0,1
PY995,38,0,0,0,1,0,0,0
ST046,37,0,0,0,0,0,0,0
ST055,37,1,0,0,0,0,0,0
ST057,4,0,1,1,0,0,1,0
ST067,4,0,0,0,0,1,1,0
ST070,17,0,0,1,0,1,0,0
ST071,17,0,0,0,0,0,1,0
ST082,25,0,0,0,1,0,0,1
ST091,1,0,0,1,0,0,0,0
ST115,94,0,0,0,0,0,0,0
ST124,18,0,0,0,0,0,0,0
ST155,146,0,0,0,0,0,1,0
ST159,222,0,0,0,0,0,0,0
ST234,23,0,0,0,1,0,0,0
ST283,9,1,0,0,1,0,0,0
ST291,11,0,0,0,0,1,0,0
ST343,8,0,0,0,0,0,0,0
ST369,22,0,0,1,0,1,1,0
ST376,9,0,0,0,0,1,1,1
ST432,8,0,0,0,0,0,0,0
ST468,10,0,1,1,0,0,0,1
ST494,4,1,0,0,1,0,0,1
ST508,108,1,0,0,0,1,0,0
ST543,58,0,1,0,0,1,0,0
ST566,7,0,1,0,0,0,0,0
ST571,4,0,0,0,0,0,0,1
ST580,30,0,1,0,0,0,0,0
ST638,85,0,0,1,0,0,0,0
ST682,2,0,0,0,0,0,0,0
ST738,33,0,0,0,0,1,0,1
ST746,33,0,0,0,0,0,0,0
ST754,8,0,0,0,0,0,1,1
ST775,11,1,0,1,0,0,0,0
ST778,9,0,0,0,0,0,1,0
ST785,42,0,1,0,1,0,0,0
ST843,32,0,1,1,0,0,0,0
ST881,13,0,0,0,0,1,0,0
ST919,1,0,1,0,0,1,1,0
ST941,17,0,1,0,0,0,0,1
ST949,9,0,0,1,0,1,0,0
ST981,11,0,0,0,0,0,0,1
ST990,7,0,0,1,0,0,0,0
ST996,2,0,1,0,0,0,0,1
