courseId,numStudents,computers,projector,whiteboard,internet,audio,printer,backup-power
CA403,44,1,0,0,0,0,0,0
CA405,34,1,0,0,1,0,1,0
CA424,13,1,1,0,0,0,0,0
CA436,25,0,0,0,1,0,0,0
CA448,17,0,0,0,0,0,0,0
CA465,60,0,0,0,0,1,0,0
CA477,27,1,0,0,0,1,0,0
CA496,47,0,0,1,0,0,0,0
CA500,83,0,0,0,0,0,0,0
CA537,87,0,0,0,0,0,0,0
CA552,23,0,0,0,0,0,0,0
CA574,27,0,0,0,0,0,0,0
CA612,33,0,1,0,0,0,0,0
CA616,7,0,1,0,0,0,1,1
CA635,156,0,0,0,0,0,0,0
CA641,152,0,0,0,1,0,0,0
CA652,151,0,0,0,0,0,0,0
CA692,151,0,0,0,1,0,0,1
CA715,149,1,0,1,0,0,0,1
CA719,160,0,0,0,1,1,0,0
CA726,152,0,1,0,0,0,0,0
CA741,106,0,0,0,0,0,0,0
CA747,108,0,0,0,0,0,0,0
CA768,125,0,0,0,0,0,0,0
CA770,108,1,0,0,0,0,0,0
CA772,127,1,0,0,0,0,0,0
CA784,120,0,1,0,0,0,0,0
CA800,59,0,0,0,0,0,0,0
CA811,104,1,1,1,0,1,0,1
CA812,108,0,0,0,0,0,0,0
CA815,116,0,0,0,1,0,1,0
CA817,65,1,1,0,1,0,0,0
CA836,111,0,0,0,0,0,0,1
CA849,33,0,0,0,1,0,0,0
CA852,50,0,1,0,0,1,0,0
CA853,36,0,0,1,0,0,0,0
CA858,74,0,0,0,0,0,0,0
CA896,72,0,0,1,0,0,0,0
CA900,72,0,0,0,0,0,0,0
CA947,152,0,0,0,0,1,0,1
CA967,59,0,0,0,0,0,0,0
CA976,347,0,0,0,0,0,1,0
CA988,69,1,0,1,0,0,0,0
CH005,71,0,0,0,0,1,0,0
CH008,166,0,0,0,0,0,0,0
CH023,282,0,0,0,0,1,0,0
CH030,119,0,0,1,1,1,1,0
CH067,86,1,0,0,0,0,0,1
CH120,58,0,0,0,1,0,0,0
CH130,5,0,1,1,0,0,0,0
CH218,126,0,0,0,0,0,1,0
CH221,32,0,0,0,0,1,0,0
CH254,20,0,0,0,0,0,0,0
CH255,72,0,0,0,1,0,1,0
CH257,101,0,0,1,0,0,1,0
CH265,398,0,1,0,0,0,0,0
CH271,122,0,0,1,0,0,0,0
CH285,361,0,0,1,0,0,0,0
CH295,90,0,0,0,1,0,1,0
CH313,31,0,1,0,0,0,0,0
CH315,33,0,0,1,0,0,0,0
CH324,51,0,0,0,1,1,0,0
CH383,72,0,1,1,0,1,0,1
CH405,40,1,0,0,0,0,0,0
CH416,41,1,0,1,0,0,0,1
CH428,44,1,0,1,0,0,0,0
CH439,13,1,1,1,0,0,1,0
CH452,25,0,0,0,0,0,0,0
CH454,76,0,0,0,1,0,0,0
CH485,51,1,0,0,0,0,0,0
CH516,75,0,0,0,0,0,0,0
CH525,85,0,0,0,0,0,0,0
CH579,79,0,0,1,0,0,0,0
CH607,48,0,0,0,0,1,0,0
CH612,60,0,0,0,0,0,1,0
CH623,73,0,0,1,0,0,0,0
CH648,57,1,0,0,0,1,1,0
CH649,50,0,0,1,1,0,0,1
CH657,250,0,0,1,0,1,0,0
CH665,24,0,1,0,0,1,0,0
CH675,17,1,0,0,1,0,0,0
CH711,16,0,0,1,0,0,0,0
CH720,82,0,0,0,1,1,0,0
CH727,24,0,0,0,0,0,0,1
CH732,16,0,0,1,0,0,0,1
CH739,16,0,0,0,0,1,0,0
CH740,243,1,1,0,0,0,0,0
CH758,57,0,1,0,0,0,0,0
CH770,29,0,0,0,0,1,0,0
CH802,59,0,0,0,0,0,0,0
CH811,33,0,0,1,0,0,0,0
CH817,10,0,0,0,1,0,0,0
CH828,8,0,0,1,0,0,0,0
CH830,8,0,0,0,0,0,0,0
CH858,297,0,1,0,0,0,0,0
CH860,447,0,0,1,0,0,0,0
CH874,265,1,0,0,1,0,0,0
CH888,48,0,0,0,0,0,0,0
CH918,71,0,0,0,0,0,0,1
CH984,82,0,0,0,0,1,0,0
CH987,207,0,0,0,1,0,1,0
CH995,85,1,0,0,0,0,0,1
EN009,56,0,1,0,0,0,1,0
EN033,33,0,0,0,0,1,1,0
EN042,91,0,0,1,0,0,1,0
EN053,32,0,0,0,0,0,0,0
EN056,80,0,0,1,0,0,0,0
EN060,140,0,0,0,0,0,0,0
EN067,188,0,1,1,0,0,0,0
EN091,35,0,0,0,0,0,0,0
EN103,82,1,0,0,0,0,0,0
EN162,53,1,0,0,0,0,0,0
EN174,79,0,0,0,0,0,1,0
EN179,39,0,0,1,0,0,0,0
EN185,143,0,0,0,0,0,0,0
EN194,25,0,0,0,0,0,1,0
EN206,45,0,1,1,0,0,0,0
EN220,21,0,0,0,0,0,1,1
EN234,43,0,0,0,0,0,1,0
EN264,34,0,0,0,0,0,0,1
EN285,49,0,0,0,0,0,0,0
EN332,58,0,0,0,0,0,0,0
EN335,56,0,0,1,0,0,0,0
EN336,26,0,0,0,1,0,0,0
EN344,23,0,0,0,0,0,0,1
EN360,19,0,0,1,0,0,0,0
EN375,1566,0,0,1,0,0,0,0
EN377,494,0,1,0,0,0,0,1
EN394,62,1,0,0,0,0,0,0
EN419,346,0,0,0,1,0,1,0
EN421,76,0,0,1,0,0,0,0
EN425,53,1,0,0,0,0,0,0
EN432,36,0,0,0,1,0,0,0
EN507,62,1,0,1,0,0,0,1
EN546,60,0,0,0,0,0,0,0
EN568,53,0,1,1,0,0,0,0
EN574,96,0,0,1,0,0,0,0
EN579,73,0,0,1,0,0,0,0
EN581,72,1,1,1,0,0,0,0
EN584,82,1,0,0,0,0,0,0
EN586,74,0,0,0,0,0,0,0
EN607,64,0,0,0,0,1,0,0
EN618,14,0,0,1,0,0,1,0
EN645,30,0,0,1,0,0,0,0
EN672,52,0,1,0,1,0,0,0
EN673,52,0,1,0,0,0,1,0
EN674,16,0,1,0,0,1,0,0
EN689,13,0,0,0,1,0,0,1
EN713,42,1,1,0,0,0,0,0
EN724,44,0,0,0,0,0,0,0
EN753,23,0,0,0,0,0,0,1
EN755,15,0,0,0,0,0,0,0
EN775,211,1,0,0,0,1,0,0
EN799,27,0,0,1,1,0,0,0
EN806,33,1,0,0,0,0,0,0
EN813,9,1,0,0,0,0,0,1
EN821,10,1,1,0,0,0,0,0
EN832,24,0,0,0,0,0,0,0
EN889,806,0,0,1,0,0,0,0
EN898,328,1,1,0,0,0,0,0
EN907,256,0,0,0,0,1,0,0
EN943,192,0,1,0,0,0,0,1
EN950,111,0,0,0,0,0,0,0
GO013,225,0,0,0,0,0,0,0
GO034,205,1,0,0,0,0,1,0
GO041,58,0,0,0,0,0,1,0
GO053,87,0,0,0,0,0,0,0
GO086,75,0,0,0,1,0,0,1
GO092,29,0,0,0,0,0,0,0
GO155,17,0,0,1,0,0,0,0
GO161,12,1,0,1,0,0,0,0
GO186,20,1,0,0,0,0,0,0
GO188,38,0,1,0,0,0,1,0
GO197,22,0,0,0,0,0,0,0
GO203,19,0,1,0,0,0,0,0
GO223,16,0,0,1,0,0,0,0
GO225,15,0,0,0,0,0,0,0
GO234,222,0,0,1,1,1,0,0
GO253,434,0,1,1,0,0,0,0
GO273,218,0,0,0,0,0,0,0
GO285,219,0,0,0,0,0,0,0
GO297,216,0,0,1,0,0,0,0
GO299,201,0,0,0,0,0,1,0
GO313,188,0,0,0,0,0,0,1
GO336,87,0,0,0,0,0,0,1
GO351,106,0,1,0,0,1,0,0
GO393,107,1,0,1,0,0,0,0
GO396,87,0,0,0,0,0,1,0
GO420,14,1,1,0,0,0,0,0
GO426,105,0,0,0,0,0,1,0
GO427,130,0,1,1,0,1,0,0
GO437,87,0,0,1,1,0,0,0
GO467,125,1,0,0,0,0,0,0
GO497,117,0,0,0,0,0,0,0
GO504,80,0,1,0,1,0,0,1
GO531,86,1,1,0,0,0,1,0
GO535,77,0,1,1,0,0,0,0
GO550,38,0,0,1,1,0,0,0
GO570,63,1,1,1,0,0,0,0
GO596,44,0,1,0,0,0,0,0
GO614,41,0,0,1,0,0,0,0
GO626,23,0,0,0,0,0,0,0
GO646,31,1,1,0,1,0,0,0
GO678,51,0,0,1,0,0,0,0
GO702,36,0,0,0,0,0,0,0
GO718,83,0,1,0,0,0,0,0
GO720,74,0,0,0,0,0,0,0
GO721,89,0,1,0,0,0,1,0
GO752,16,1,0,0,1,1,0,0
GO765,20,1,0,0,1,0,0,0
GO796,522,0,0,0,0,0,0,0
GO801,481,0,0,0,0,0,0,0
GO813,421,0,0,0,0,0,0,0
GO822,1557,0,0,0,0,0,1,0
GO825,184,0,0,0,0,1,0,0
GO850,113,0,0,0,0,1,0,0
GO857,90,0,1,0,0,0,0,1
GO909,88,0,0,0,0,0,0,0
GO918,100,0,0,0,0,0,0,1
GO919,376,0,0,1,1,0,1,0
GO944,122,1,0,0,0,0,0,0
GO955,357,0,0,1,1,1,0,0
GO967,125,0,0,0,0,0,0,0
GO981,128,1,1,0,1,0,0,0
GO997,378,0,0,1,0,0,0,0
HI004,123,0,1,0,0,0,0,0
HI025,390,0,1,0,0,0,1,0
HI032,117,0,0,0,0,0,0,0
HI039,346,1,0,0,0,0,0,0
HI046,160,0,1,0,0,0,0,0
HI083,47,0,1,0,0,0,0,0
HI121,23,0,0,0,0,0,0,0
HI129,23,0,0,0,0,0,1,0
HI147,62,0,0,0,0,0,0,0
HI156,105,0,0,0,0,0,0,0
HI174,112,0,1,0,0,0,0,0
HI194,87,1,1,0,0,1,0,0
HI235,124,0,0,0,0,0,0,1
HI249,50,1,0,0,0,0,0,0
HI262,64,0,1,1,0,0,0,0
HI268,55,0,0,0,1,0,1,0
HI280,109,0,0,1,1,0,0,0
HI292,13,0,0,0,0,1,0,0
HI301,50,0,0,1,0,0,1,0
HI343,61,1,0,0,0,0,0,0
HI368,50,0,0,1,1,0,0,0
HI370,85,0,0,0,0,0,0,0
HI408,12,0,1,0,0,0,0,0
HI423,43,0,1,0,1,0,0,1
HI426,16,0,0,0,1,0,1,0
HI433,23,0,0,0,1,1,0,1
HI455,485,0,0,0,0,0,0,1
HI466,487,0,0,0,1,0,0,0
HI510,427,0,0,1,1,0,1,1
HI511,567,0,0,0,0,0,0,1
HI523,63,0,1,0,1,1,0,0
HI525,66,0,1,1,0,1,0,1
HI600,63,0,1,0,0,0,0,0
HI615,66,0,0,0,0,1,1,0
HI620,75,0,0,0,0,0,0,0
HI639,82,0,0,0,0,0,0,0
HI658,62,0,0,0,1,0,0,0
HI664,184,1,0,0,0,0,0,1
HI668,61,0,0,0,1,1,0,1
HI673,66,0,0,0,0,0,1,0
HI681,51,0,0,0,0,0,0,0
HI700,36,0,1,0,1,1,0,1
HI714,51,0,0,0,0,0,0,0
HI730,50,0,0,0,1,0,0,1
HI732,49,1,0,0,0,0,0,0
HI737,43,0,0,0,1,1,0,1
HI741,47,0,0,0,0,1,0,0
HI771,39,0,0,0,0,0,0,1
HI776,54,0,0,1,1,1,0,1
HI783,62,1,0,0,0,1,0,1
HI816,386,0,0,0,1,0,0,0
HI822,43,0,0,0,1,0,0,1
HI832,418,0,0,0,0,0,0,0
HI875,481,0,1,0,0,0,0,0
HI877,61,0,0,0,0,1,0,0
HI892,123,0,0,0,0,0,0,0
HI936,56,0,0,1,0,0,0,1
HI957,110,0,0,1,0,1,0,0
HI967,61,0,1,0,1,0,0,1
HI972,158,0,0,0,0,0,0,0
MA018,79,1,1,1,0,0,0,0
MA039,81,0,0,0,0,0,0,1
MA073,159,0,0,0,0,1,0,0
MA090,163,0,0,0,0,0,1,0
MA106,64,1,0,0,0,1,1,0
MA116,475,0,0,0,1,0,0,0
MA119,115,0,0,0,0,0,0,0
MA122,65,0,1,0,0,0,0,0
MA145,72,0,0,1,0,1,0,1
MA146,62,0,0,0,1,0,0,0
MA166,48,0,0,0,1,0,1,0
MA167,62,0,0,0,0,0,0,0
MA176,55,0,0,0,0,1,0,0
MA223,407,0,1,0,0,1,0,0
MA228,128,0,0,0,0,0,1,0
MA237,30,0,1,0,0,1,0,0
MA242,26,1,1,0,0,0,0,1
MA267,159,0,0,1,0,0,1,0
MA272,210,0,0,0,0,1,0,0
MA287,421,1,1,0,0,0,0,0
MA288,108,0,0,1,0,0,0,0
MA294,413,1,0,0,0,0,0,0
MA295,141,0,1,1,0,0,0,0
MA311,113,1,0,1,1,0,0,0
MA334,119,1,0,0,0,0,0,0
MA335,11,0,0,0,0,0,0,0
MA336,68,0,1,0,1,0,0,1
MA364,79,0,0,0,0,0,1,1
MA384,27,0,0,0,0,0,0,0
MA393,38,1,0,0,0,1,0,0
MA398,34,0,1,0,0,0,0,0
MA438,32,0,0,0,0,0,0,0
MA441,13,1,0,0,1,1,0,0
MA459,48,0,0,0,0,0,0,0
MA476,70,0,0,1,0,0,1,0
MA491,115,0,0,1,0,0,1,0
MA493,119,0,1,0,0,0,0,0
MA501,112,1,0,0,1,0,1,0
MA505,115,0,1,0,0,0,0,1
MA512,118,0,0,0,0,0,0,0
MA534,66,0,0,0,0,0,0,0
MA549,123,0,0,0,0,0,0,0
MA555,35,0,0,0,0,0,0,0
MA583,50,1,0,0,0,0,0,0
MA616,17,0,0,0,0,0,0,0
MA623,50,0,1,1,0,0,0,0
MA657,27,1,0,0,0,0,0,0
MA665,2,0,1,0,1,1,1,0
MA678,111,0,1,1,1,0,0,0
MA729,22,0,0,1,0,0,0,0
MA739,29,0,1,0,0,0,0,0
MA844,18,0,0,0,0,1,0,0
MA887,7,0,0,0,0,0,0,0
MA890,6,1,1,0,1,0,1,0
MA906,12,0,0,0,0,0,1,0
MA920,245,1,0,0,0,0,0,0
MA948,316,0,0,0,0,0,1,1
MA953,69,0,0,0,0,0,1,0
MA981,326,1,0,0,0,0,0,0
MA982,607,1,0,0,0,0,0,0
MA984,472,0,0,0,0,0,0,0
PY012,47,0,1,0,0,0,0,0
PY027,141,0,1,0,1,0,0,0
PY034,127,0,0,0,0,0,1,1
PY044,135,1,0,0,0,0,0,1
PY058,122,0,0,0,0,0,0,0
PY064,54,0,1,0,0,0,0,0
PY072,126,0,0,0,0,0,0,0
PY085,30,0,0,0,0,0,0,1
PY101,172,0,1,0,0,0,0,0
PY124,72,0,0,0,1,1,0,0
PY145,236,1,0,0,1,1,0,0
PY163,66,1,0,0,1,0,0,0
PY166,30,0,1,0,0,0,0,0
PY192,19,0,0,0,1,0,0,0
PY219,36,0,0,0,0,0,1,0
PY250,41,0,1,0,0,1,0,0
PY264,64,0,1,0,0,0,0,1
PY268,69,1,0,0,0,0,0,0
PY274,19,0,0,1,1,0,0,0
PY303,24,0,0,0,0,0,0,0
PY344,16,0,0,0,0,0,0,1
PY345,21,0,0,1,0,0,0,0
PY357,15,0,0,0,0,0,0,0
PY381,6,1,0,0,0,0,0,0
PY391,11,0,0,0,0,1,0,0
PY407,24,0,0,0,1,0,0,0
PY444,6,0,0,0,0,1,0,0
PY450,16,0,1,0,0,0,0,0
PY461,618,0,0,0,0,0,1,0
PY465,52,0,0,0,0,0,0,1
PY477,156,0,0,0,0,0,0,0
PY489,75,0,0,1,0,0,0,0
PY494,203,0,0,0,0,1,0,0
PY505,18,0,0,0,0,1,0,0
PY513,11,0,0,0,0,0,1,0
PY531,19,0,0,0,0,0,1,0
PY533,36,0,0,0,0,1,0,0
PY580,2,0,0,0,0,0,1,0
PY594,17,0,0,1,0,1,0,0
PY609,13,0,0,0,0,0,0,0
PY630,13,0,0,0,0,1,0,0
PY635,102,0,0,0,0,0,1,0
PY641,76,0,0,0,0,0,0,0
PY669,92,0,0,1,0,0,1,0
PY671,78,0,0,1,1,0,0,0
PY675,35,0,0,1,0,0,0,0
PY705,39,0,0,0,0,0,0,0
PY742,43,0,1,0,0,0,0,0
PY769,37,0,0,0,0,0,1,1
PY775,33,0,1,1,0,0,0,0
PY786,29,0,1,0,0,0,0,0
PY843,27,0,0,0,0,0,1,1
PY855,53,0,0,1,1,0,1,1
PY882,43,0,0,0,1,0,0,0
PY890,23,0,0,1,0,0,0,0
PY892,26,1,0,0,1,0,0,1
PY934,39,0,0,1,0,0,0,0
PY940,21,1,0,0,0,0,0,1
PY976,80,0,0,0,0,0,0,1
ST036,93,0,1,0,0,1,0,0
ST037,102,1,0,0,0,0,0,1
ST047,60,0,1,0,0,1,0,0
ST052,53,0,0,0,0,0,0,0
ST062,26,0,0,0,0,0,0,0
ST080,33,0,1,0,0,0,0,0
ST094,16,0,0,0,1,0,0,0
ST126,15,0,0,0,0,0,0,0
ST128,48,0,0,0,0,0,1,1
ST159,30,0,1,0,0,1,0,0
ST172,10,0,1,0,1,1,0,0
ST177,16,0,0,1,0,0,0,0
ST181,10,0,0,0,0,0,1,1
ST183,5,0,0,0,0,0,0,0
ST192,19,0,1,0,0,1,0,1
ST193,241,0,0,0,1,0,0,0
ST237,361,0,1,0,0,0,0,0
ST249,330,1,0,1,1,0,1,1
ST255,222,0,1,0,0,0,0,0
ST304,313,0,0,0,0,0,0,0
ST322,313,1,0,0,1,1,0,1
ST328,133,1,0,0,0,0,0,0
ST342,95,0,0,0,0,1,0,0
ST362,107,0,0,1,0,1,0,1
ST369,41,0,1,0,1,0,0,0
ST372,56,0,1,0,0,0,0,1
ST374,57,0,0,0,1,0,0,0
ST406,100,0,0,1,1,1,0,0
ST416,19,0,0,0,0,0,0,0
ST422,27,1,0,0,0,0,0,1
ST430,58,0,0,0,1,0,0,0
ST449,60,1,0,1,0,0,0,0
ST478,45,1,0,0,0,0,0,0
ST518,24,0,0,0,0,0,0,0
ST534,19,0,0,0,0,0,0,0
ST535,3,0,0,0,0,0,0,1
ST598,12,0,0,0,0,0,0,0
ST657,117,0,0,0,0,1,0,1
ST661,273,0,0,0,0,0,0,0
ST683,74,1,1,1,0,0,0,0
ST688,81,0,0,0,1,1,0,0
ST711,337,0,1,0,0,0,1,0
ST734,71,1,0,1,1,0,0,0
ST742,127,0,0,0,0,1,0,1
ST745,101,0,0,0,1,0,1,0
ST765,100,0,1,0,0,0,0,0
ST802,113,0,1,1,1,0,0,0
ST805,42,0,0,1,0,0,0,0
ST820,39,0,0,0,0,0,0,1
ST822,66,0,0,0,1,0,0,0
ST853,14,0,1,1,0,0,0,1
ST869,39,0,0,0,0,0,1,0
ST878,18,1,1,0,0,0,0,0
ST889,47,0,0,0,0,0,0,1
ST915,102,0,0,0,0,0,1,0
ST932,47,0,0,1,0,0,0,0
ST934,23,1,0,1,0,0,1,0
ST954,26,0,0,1,0,0,0,0
ST958,8,0,1,1,0,0,0,0
ST967,8,0,1,0,0,1,0,0
ST971,76,0,0,0,0,0,0,0
